"AEN","env_group","N_rate","Nc","reference_ID","site_year_ID"
39.53023488,"GFR",138,-42,"114","393"
27.25137433,"GFR",276,96,"114","393"
9.86375,"PFR",200,20,"115","394"
4.7091,"PFR",500,320,"115","394"
4.7725,"PFR",200,20,"115","394"
3.4362,"PFR",500,320,"115","394"
20.22147327,"Normal",67,-113,"116","395"
12.13288396,"Normal",134,-46,"116","395"
24.26576794,"Normal",67,-113,"116","396"
13.48098219,"Normal",134,-46,"116","396"
11.1785372,"Normal",202,22,"116","396"
9.436687537,"GFR",67,-113,"116","397"
5.392392873,"GFR",134,-46,"116","397"
6.707122302,"GFR",202,22,"116","397"
36.339,"PFR",60,-120,"117","398"
46.04625,"PFR",80,-100,"117","398"
44.0384,"PFR",100,-80,"117","398"
34.126,"PFR",60,-120,"117","398"
41.89725,"PFR",80,-100,"117","398"
40.9849,"PFR",100,-80,"117","398"
33.63833333,"PFR",60,-120,"117","399"
43.249375,"PFR",80,-100,"117","399"
42.0137,"PFR",100,-80,"117","399"
33.18066667,"PFR",60,-120,"117","399"
42.39125,"PFR",80,-100,"117","399"
41.0526,"PFR",100,-80,"117","399"
35.20266667,"GFR",75,-105,"117","400"
35.608,"GFR",100,-80,"117","400"
32.79408,"GFR",125,-55,"117","400"
33.34986667,"GFR",75,-105,"117","400"
34.5658,"GFR",100,-80,"117","400"
31.54344,"GFR",125,-55,"117","400"
35.8044,"GFR",75,-105,"117","401"
36.2935,"GFR",100,-80,"117","401"
32.03464,"GFR",125,-55,"117","401"
20.92473118,"GFR",60,-120,"118","402"
30.55913978,"GFR",60,-120,"118","402"
11.06451613,"GFR",120,-60,"118","402"
21.22580645,"GFR",60,-120,"118","402"
22.88172043,"GFR",60,-120,"118","402"
10.08602151,"GFR",120,-60,"118","402"
41.24731183,"GFR",60,-120,"118","403"
29.95698925,"GFR",60,-120,"118","403"
49.22580645,"GFR",120,-60,"118","403"
32.06451613,"GFR",60,-120,"118","403"
22.43010753,"GFR",60,-120,"118","403"
40.26881721,"GFR",120,-60,"118","403"
5.118279567,"GFR",60,-120,"118","404"
12.34408602,"GFR",60,-120,"118","404"
4.064516133,"GFR",120,-60,"118","404"
8.881720433,"GFR",60,-120,"118","404"
1.580645167,"GFR",120,-60,"118","404"
48.02150538,"GFR",60,-120,"118","405"
18.3655914,"GFR",60,-120,"118","405"
35.30107527,"GFR",120,-60,"118","405"
30.55913978,"GFR",60,-120,"118","405"
4.666666667,"GFR",60,-120,"118","405"
26.19354839,"GFR",120,-60,"118","405"
14.25,"Normal",200,20,"119","406"
23.45,"Normal",200,20,"119","407"
24.80967741,"Normal",112,-68,"120","408"
17.27580643,"Normal",224,44,"120","408"
20.80483875,"Normal",112,-68,"120","408"
11.3625,"Normal",224,44,"120","408"
20.42258071,"Normal",112,-68,"120","409"
14.03266129,"Normal",224,44,"120","409"
36.25524194,"Normal",112,-68,"120","409"
25.28673387,"Normal",224,44,"120","409"
14.15232558,"PFR",129,-51,"121","410"
10.97750678,"PFR",184.5,4.5,"121","410"
7.416833333,"PFR",300,120,"121","410"
20.12310078,"PFR",129,-51,"121","411"
19.01739837,"PFR",184.5,4.5,"121","411"
10.36436667,"PFR",300,120,"121","411"
12.60457364,"Normal",129,-51,"121","412"
18.55376694,"Normal",184.5,4.5,"121","412"
11.7909,"Normal",300,120,"121","412"
17.91170543,"Normal",129,-51,"121","413"
16.85279133,"Normal",184.5,4.5,"121","413"
10.36446667,"Normal",300,120,"121","413"
24.10348837,"Normal",129,-51,"121","414"
21.800271,"Normal",184.5,4.5,"121","414"
14.07283333,"Normal",300,120,"121","414"
8.488888889,"PFR",405,225,"122","415"
10.24938272,"PFR",405,225,"122","415"
11.42962963,"PFR",405,225,"122","415"
5.997530864,"PFR",405,225,"122","415"
9.760493827,"PFR",405,225,"122","415"
10.50123457,"PFR",405,225,"122","415"
13.81975309,"PFR",405,225,"122","415"
7.767901235,"PFR",405,225,"122","415"
8.713580247,"GFR",405,225,"122","416"
9.427160494,"GFR",405,225,"122","416"
10.00493827,"GFR",405,225,"122","416"
7.234567901,"GFR",405,225,"122","416"
9.639506173,"GFR",405,225,"122","416"
9.439506173,"GFR",405,225,"122","416"
11.3308642,"GFR",405,225,"122","416"
8.841975309,"GFR",405,225,"122","416"
38.16047619,"Normal",168,-12,"123","418"
19.73261905,"Normal",336,156,"123","418"
33.9202381,"Normal",168,-12,"123","419"
23.64642857,"Normal",336,156,"123","419"
1.304642857,"PFR",168,-12,"123","420"
1.141577381,"PFR",336,156,"123","420"
53.96755952,"PFR",168,-12,"123","421"
30.48497024,"PFR",336,156,"123","421"
12.22071429,"Normal",168,-12,"123","422"
10.75232143,"Normal",336,156,"123","422"
4.391666667,"PFR",336,156,"123","423"
7.44,"PFR",150,-30,"124","424"
9.33,"PFR",200,20,"124","424"
9.264,"PFR",250,70,"124","424"
8.833333333,"PFR",300,120,"124","424"
4.893333333,"PFR",150,-30,"124","424"
8.42,"PFR",200,20,"124","424"
9.668,"PFR",250,70,"124","424"
8.056666667,"PFR",300,120,"124","424"
8,"GFR",150,-30,"124","425"
9.83,"GFR",200,20,"124","425"
9.464,"GFR",250,70,"124","425"
9.166666667,"GFR",300,120,"124","425"
7,"GFR",150,-30,"124","425"
8.17,"GFR",200,20,"124","425"
8.8,"GFR",250,70,"124","425"
7.223333333,"GFR",300,120,"124","425"
17.776,"Normal",125,-55,"126","427"
2.48,"GFR",100,-80,"126","428"
42.75,"Normal",60,-120,"126","429"
34.89166667,"Normal",120,-60,"126","429"
29.98333333,"GFR",60,-120,"126","430"
33.05,"GFR",120,-60,"126","430"
44.32642429,"PFR",77,-103,"127","431"
28.76455556,"PFR",162,-18,"127","431"
28.4202203,"PFR",233,53,"127","431"
20.57027401,"PFR",309,129,"127","431"
31.49765661,"PFR",77,-103,"127","432"
27.92350894,"PFR",162,-18,"127","432"
22.57233952,"PFR",233,53,"127","432"
18.25524488,"PFR",309,129,"127","432"
6.812757222,"PFR",162,-18,"127","433"
13.15759657,"PFR",233,53,"127","433"
9.061564207,"PFR",309,129,"127","433"
60.29406666,"PFR",56,-124,"127","434"
47.6472167,"PFR",112,-68,"127","434"
42.3529222,"PFR",168,-12,"127","434"
32.647025,"PFR",224,44,"127","434"
37.85778307,"GFR",67,-113,"127","435"
36.38271241,"GFR",134,-46,"127","435"
36.46481325,"GFR",201,21,"127","435"
29.38979232,"GFR",269,89,"127","435"
30.74083321,"Normal",56,-124,"127","436"
23.33354161,"Normal",112,-68,"127","436"
19.50625,"Normal",168,-12,"127","436"
16.0186458,"Normal",224,44,"127","436"
36.52833333,"PFR",67,-113,"127","437"
29.25362687,"PFR",134,-46,"127","437"
25.79698507,"PFR",201,21,"127","437"
20.50945353,"PFR",269,89,"127","437"
80.17664175,"Normal",67,-113,"127","438"
49.68511192,"Normal",134,-46,"127","438"
33.53609451,"Normal",201,21,"127","438"
27.75716854,"Normal",269,89,"127","438"
44.26761691,"PFR",67,-113,"127","439"
27.55104226,"PFR",134,-46,"127","439"
26.31275623,"PFR",201,21,"127","439"
17.50239406,"PFR",269,89,"127","439"
84.61418904,"Normal",67,-113,"127","440"
59.84886234,"Normal",134,-46,"127","440"
46.50331011,"Normal",201,21,"127","440"
37.52342339,"Normal",269,89,"127","440"
45.45454545,"GFR",220,40,"128","441"
16.66666667,"PFR",180,0,"128","442"
15.45454545,"PFR",220,40,"128","443"
17.05426357,"PFR",129,-51,"129","444"
17.2972973,"PFR",185,5,"129","444"
11,"PFR",300,120,"129","444"
13.95348837,"Normal",129,-51,"129","445"
17.2972973,"Normal",185,5,"129","445"
7.666666667,"Normal",300,120,"129","445"
22.81222222,"PFR",90,-90,"130","446"
19.025,"PFR",180,0,"130","446"
11.88444444,"PFR",270,90,"130","446"
22.89555556,"PFR",90,-90,"130","446"
19.13944444,"PFR",180,0,"130","446"
12.53333333,"PFR",270,90,"130","446"
21.14555556,"PFR",90,-90,"130","447"
17.09722222,"PFR",180,0,"130","447"
10.72518519,"PFR",270,90,"130","447"
22.67111111,"PFR",90,-90,"130","447"
19.50444444,"PFR",180,0,"130","447"
12.2437037,"PFR",270,90,"130","447"
8.374861571,"GFR",168,-12,"131","448"
8.928571429,"GFR",168,-12,"131","448"
9.413067554,"GFR",168,-12,"131","448"
11.76633444,"GFR",168,-12,"131","448"
2.906976744,"GFR",168,-12,"131","448"
2.076411964,"GFR",168,-12,"131","448"
7.059800667,"GFR",168,-12,"131","448"
9.413067548,"GFR",168,-12,"131","448"
20.00276855,"GFR",168,-12,"131","448"
14.39645626,"GFR",168,-12,"131","448"
19.58748615,"GFR",168,-12,"131","448"
40.55924697,"GFR",168,-12,"131","449"
44.36600221,"GFR",168,-12,"131","449"
45.19656697,"GFR",168,-12,"131","449"
45.47342191,"GFR",168,-12,"131","449"
36.47563677,"GFR",168,-12,"131","449"
41.25138427,"GFR",168,-12,"131","449"
42.63565891,"GFR",168,-12,"131","449"
40.83610189,"GFR",168,-12,"131","449"
20.21040973,"GFR",168,-12,"131","449"
32.73809527,"GFR",168,-12,"131","449"
25.88593574,"GFR",168,-12,"131","449"
31.69988926,"GFR",168,-12,"131","449"
9.681166667,"PFR",180,0,"132","451"
10.039,"PFR",180,0,"132","451"
14.03816667,"PFR",180,0,"132","451"
3.1755,"GFR",180,0,"132","452"
4.065166667,"GFR",180,0,"132","452"
7.2095,"GFR",180,0,"132","452"
5.466275658,"PFR",231,51,"133","453"
2.830107527,"PFR",330,150,"133","453"
7.239491691,"PFR",330,150,"133","453"
16.92307692,"GFR",130,-50,"134","454"
21.17647059,"GFR",170,-10,"134","454"
20,"PFR",130,-50,"134","455"
33.52941176,"PFR",170,-10,"134","455"
3.656814815,"PFR",135,-45,"135","456"
7.763733333,"PFR",225,45,"135","456"
11.81437037,"PFR",135,-45,"135","456"
7.426177778,"PFR",225,45,"135","456"
12.09562963,"PFR",135,-45,"135","456"
9.113911111,"PFR",225,45,"135","456"
4.388177778,"PFR",225,45,"135","457"
2.8692,"PFR",225,45,"135","457"
2.531644444,"PFR",225,45,"135","457"
1.969111111,"PFR",135,-45,"135","458"
2.8692,"PFR",225,45,"135","458"
2.53162963,"PFR",135,-45,"135","458"
3.206755556,"PFR",225,45,"135","458"
28.27179312,"GFR",200,20,"136","459"
23.67062071,"GFR",200,20,"136","459"
31.45655172,"GFR",200,20,"136","459"
33.93599999,"GFR",200,20,"136","459"
14.09877778,"PFR",90,-90,"137","460"
20.47672222,"PFR",180,0,"137","460"
16.78411111,"PFR",270,90,"137","460"
19.5722,"PFR",100,-80,"137","461"
15.9021,"PFR",200,20,"137","461"
48.72,"Normal",50,-130,"138","462"
36.07172415,"Normal",200,20,"138","462"
6.38206897,"PFR",200,20,"138","462"
28.3862069,"Normal",50,-130,"138","462"
29.48206898,"Normal",200,20,"138","462"
7.00965518,"PFR",50,-130,"138","462"
53.70206896,"PFR",50,-130,"138","463"
38.16689653,"PFR",200,20,"138","463"
20.25655172,"PFR",50,-130,"138","463"
21.38137931,"PFR",200,20,"138","463"
53.43172414,"PFR",50,-130,"138","463"
37.99310343,"PFR",200,20,"138","463"
15.54482758,"PFR",50,-130,"138","463"
19.1124138,"PFR",200,20,"138","463"
9.2998062,"GFR",60,-120,"139","464"
6.363468992,"GFR",120,-60,"139","464"
42.842248,"PFR",60,-120,"139","465"
19.62073642,"PFR",120,-60,"139","465"
9.583527133,"Normal",60,-120,"139","466"
23.95872093,"GFR",60,-120,"139","467"
17.56967054,"GFR",120,-60,"139","467"
44.3333333,"Normal",100,-80,"140","468"
23.33333335,"Normal",200,20,"140","468"
19.44444443,"Normal",300,120,"140","468"
26.83333333,"Normal",100,-80,"140","468"
21,"Normal",200,20,"140","468"
16.33333333,"Normal",300,120,"140","468"
17.5,"Normal",100,-80,"140","468"
11.08333334,"Normal",200,20,"140","468"
10.11111111,"Normal",300,120,"140","468"
32.66666663,"Normal",100,-80,"140","469"
19.83333332,"Normal",200,20,"140","469"
16.33333334,"Normal",300,120,"140","469"
35.00000003,"Normal",100,-80,"140","469"
21.58333332,"Normal",200,20,"140","469"
17.88888888,"Normal",300,120,"140","469"
15.16666667,"Normal",100,-80,"140","469"
15.16666667,"Normal",200,20,"140","469"
10.88888889,"Normal",300,120,"140","469"
27.21551515,"Normal",165,-15,"141","470"
23.21327273,"Normal",165,-15,"141","471"
23.41339394,"Normal",165,-15,"141","472"
23.61345455,"Normal",165,-15,"141","473"
37.42157576,"Normal",165,-15,"141","474"
35.42024242,"Normal",165,-15,"141","475"
33.41909091,"Normal",165,-15,"141","476"
16.00915152,"PFR",165,-15,"141","477"
30.01715152,"Normal",165,-15,"141","478"
40.82333333,"Normal",165,-15,"141","479"
34.01939394,"PFR",165,-15,"141","480"
42.62436364,"PFR",165,-15,"141","481"
43.22466667,"Normal",165,-15,"141","482"
39.22242424,"Normal",165,-15,"141","483"
29.41678788,"Normal",165,-15,"141","484"
32.81878788,"Normal",165,-15,"141","485"
40.62333333,"Normal",165,-15,"141","486"
35.42024242,"PFR",165,-15,"141","487"
24.01369697,"Normal",165,-15,"141","488"
27.41569697,"Normal",165,-15,"141","489"
32.21854545,"PFR",165,-15,"141","490"
38.822,"Normal",165,-15,"141","491"
7.077856422,"PFR",230,50,"142","492"
31.85035387,"Normal",230,50,"142","493"
35.72759858,"PFR",45,-135,"143","494"
31.9139785,"PFR",90,-90,"143","494"
16.58160809,"PFR",134,-46,"143","494"
13.36371268,"PFR",269,89,"143","494"
57.60573478,"PFR",45,-135,"143","494"
46.26523298,"PFR",90,-90,"143","494"
28.44487241,"PFR",134,-46,"143","494"
18.93752249,"PFR",269,89,"143","494"
71.25448029,"PFR",45,-135,"143","494"
46.46594982,"PFR",90,-90,"143","494"
37.0052961,"PFR",134,-46,"143","494"
18.56817364,"PFR",269,89,"143","494"
41.94982078,"PFR",45,-135,"143","495"
51.98566308,"PFR",90,-90,"143","495"
42.66730862,"PFR",134,-46,"143","495"
15.44549706,"PFR",269,89,"143","495"
48.37275987,"PFR",45,-135,"143","495"
51.08243728,"PFR",90,-90,"143","495"
30.39961483,"PFR",134,-46,"143","495"
16.08346325,"PFR",269,89,"143","495"
52.38709678,"PFR",45,-135,"143","495"
58.50896058,"PFR",90,-90,"143","495"
46.03755416,"PFR",134,-46,"143","495"
20.85142103,"PFR",269,89,"143","495"
27.15555556,"PFR",225,45,"144","496"
28.80382775,"PFR",209,29,"144","496"
26.28571429,"PFR",210,30,"144","496"
16.3,"PFR",400,220,"144","496"
50.35,"PFR",200,20,"144","497"
38.1372549,"PFR",306,126,"144","497"
46.8,"PFR",225,45,"144","497"
43.3,"PFR",300,120,"144","497"
23.88,"GFR",250,70,"144","498"
37.04225352,"GFR",142,-38,"144","498"
33.26666667,"GFR",150,-30,"144","498"
17.33333333,"GFR",300,120,"144","498"
35.15,"PFR",200,20,"144","499"
24.37908497,"PFR",306,126,"144","499"
47.53333333,"PFR",150,-30,"144","499"
20.3,"PFR",300,120,"144","499"
30,"GFR",250,70,"144","500"
32.59433962,"GFR",212,32,"144","500"
39.6,"GFR",150,-30,"144","500"
25.43333333,"GFR",300,120,"144","500"
10.55555556,"PFR",90,-90,"145","501"
8.222222222,"PFR",180,0,"145","501"
6.037037037,"PFR",270,90,"145","501"
6.861111111,"PFR",360,180,"145","501"
8.333333333,"PFR",90,-90,"145","502"
8.666666667,"PFR",180,0,"145","502"
7.259259259,"PFR",270,90,"145","502"
6.638888889,"PFR",360,180,"145","502"
4.755555556,"GFR",225,45,"146","503"
5.377777778,"GFR",225,45,"146","503"
6.666666667,"GFR",225,45,"146","503"
5.6,"GFR",225,45,"146","503"
4.577777778,"GFR",225,45,"146","503"
2.888888889,"GFR",225,45,"146","503"
2.577777778,"GFR",225,45,"146","503"
4.977777778,"GFR",225,45,"146","503"
5.733333333,"PFR",225,45,"146","504"
7.511111111,"PFR",225,45,"146","504"
9.422222222,"PFR",225,45,"146","504"
4.666666667,"PFR",225,45,"146","504"
7.733333333,"PFR",225,45,"146","504"
5.022222222,"PFR",225,45,"146","504"
5.911111111,"PFR",225,45,"146","504"
6.755555556,"PFR",225,45,"146","504"
4.587166667,"GFR",120,-60,"147","505"
4.332333333,"GFR",180,0,"147","505"
3.822625,"GFR",240,60,"147","505"
4.204916667,"GFR",120,-60,"147","505"
7.135555556,"GFR",180,0,"147","505"
6.498458333,"GFR",240,60,"147","505"
3.82225,"GFR",120,-60,"147","505"
8.919277778,"GFR",180,0,"147","505"
7.454041667,"GFR",240,60,"147","505"
2.293583333,"GFR",120,-60,"147","506"
1.783888889,"GFR",180,0,"147","506"
1.529041667,"GFR",240,60,"147","506"
3.822666667,"GFR",120,-60,"147","506"
4.842,"GFR",180,0,"147","506"
10.321125,"GFR",240,60,"147","506"
3.058083333,"GFR",120,-60,"147","507"
3.567777778,"GFR",180,0,"147","507"
2.866958333,"GFR",240,60,"147","507"
5.733916667,"GFR",120,-60,"147","507"
6.880722222,"GFR",180,0,"147","507"
5.542791667,"GFR",240,60,"147","507"
6.498416667,"GFR",120,-60,"147","507"
5.096833333,"GFR",180,0,"147","507"
5.733916667,"GFR",240,60,"147","507"
36.66666667,"Normal",90,-90,"148","508"
27.33333333,"Normal",150,-30,"148","508"
23.80952381,"Normal",210,30,"148","508"
18.14814815,"Normal",270,90,"148","508"
36.66666667,"Normal",90,-90,"148","509"
33.33333333,"Normal",150,-30,"148","509"
28.57142857,"Normal",210,30,"148","509"
22.96296296,"Normal",270,90,"148","509"
3.362962963,"Normal",135,-45,"149","510"
3.42962963,"Normal",135,-45,"149","510"
27.98734177,"Normal",79,-101,"149","510"
19.37341772,"Normal",158,-22,"149","510"
51.96202532,"Normal",79,-101,"149","510"
28.58860759,"Normal",158,-22,"149","510"
3.218,"PFR",150,-30,"150","511"
7.154583333,"PFR",240,60,"150","511"
2.051818182,"PFR",330,150,"150","511"
10.35933333,"PFR",150,-30,"150","512"
15.43041667,"PFR",240,60,"150","512"
10.52757576,"PFR",330,150,"150","512"
10.938,"PFR",150,-30,"150","513"
7.349583333,"PFR",240,60,"150","513"
5.64,"PFR",330,150,"150","513"
2.5974,"PFR",100,-80,"151","514"
4.54545,"PFR",200,20,"151","514"
3.8961,"PFR",300,120,"151","514"
9.091,"PFR",100,-80,"151","514"
8.4415,"PFR",200,20,"151","514"
8.225333333,"PFR",300,120,"151","514"
9.09105,"PFR",200,20,"151","514"
1.7317,"PFR",300,120,"151","514"
2.5974,"PFR",100,-80,"151","514"
1.2987,"PFR",200,20,"151","514"
2.1645,"PFR",300,120,"151","514"
12.987,"PFR",100,-80,"151","514"
9.091,"PFR",200,20,"151","514"
9.524,"PFR",300,120,"151","514"
6.4931,"PFR",100,-80,"151","514"
4.54555,"PFR",200,20,"151","514"
4.329033333,"PFR",300,120,"151","514"
11.30035842,"PFR",45,-135,"153","518"
1.612425333,"PFR",135,-45,"153","518"
3.481708419,"PFR",179,-1,"153","518"
33.15842293,"GFR",45,-135,"153","520"
37.50394266,"GFR",90,-90,"153","520"
28.45495819,"GFR",135,-45,"153","520"
22.12146333,"GFR",179,-1,"153","520"
31.02325926,"Normal",180,0,"154","521"
26.36980557,"Normal",240,60,"154","521"
30.35506666,"Normal",300,120,"154","521"
28.95520372,"PFR",180,0,"154","522"
30.06876388,"PFR",240,60,"154","522"
30.5460111,"PFR",300,120,"154","522"
35.6965,"Normal",180,0,"154","523"
34.45352776,"Normal",240,60,"154","523"
30.55771111,"Normal",300,120,"154","523"
36.01461111,"Normal",180,0,"154","524"
45.43133332,"Normal",240,60,"154","524"
35.61706666,"Normal",300,120,"154","524"
18.43333333,"PFR",180,0,"155","525"
21.97222222,"PFR",144,-36,"155","525"
29.84444444,"PFR",180,0,"155","526"
36.78472222,"PFR",144,-36,"155","526"
19.27777778,"PFR",180,0,"155","528"
23.4375,"PFR",144,-36,"155","528"
15.75083333,"GFR",240,60,"156","529"
16.59166667,"GFR",240,60,"156","529"
17.95875,"GFR",240,60,"156","529"
17.61875,"GFR",240,60,"156","529"
15.32035714,"GFR",280,100,"156","529"
16.20821429,"GFR",280,100,"156","529"
17.59892857,"GFR",280,100,"156","529"
16.95071429,"GFR",280,100,"156","529"
13.918125,"GFR",320,140,"156","529"
14.6790625,"GFR",320,140,"156","529"
15.16,"GFR",320,140,"156","529"
15.37,"GFR",320,140,"156","529"
15.75083333,"PFR",240,60,"156","530"
16.59125,"PFR",240,60,"156","530"
17.95833333,"PFR",240,60,"156","530"
17.61875,"PFR",240,60,"156","530"
15.32,"PFR",280,100,"156","530"
16.20821429,"PFR",280,100,"156","530"
16.89964286,"PFR",280,100,"156","530"
16.55571429,"PFR",280,100,"156","530"
14.1253125,"PFR",320,140,"156","530"
14.6790625,"PFR",320,140,"156","530"
15.1596875,"PFR",320,140,"156","530"
15.41125,"PFR",320,140,"156","530"
2.959183673,"PFR",392,212,"157","531"
6.823333333,"PFR",300,120,"157","531"
4.243333333,"PFR",300,120,"157","531"
10.55,"PFR",240,60,"157","531"
13.76980598,"PFR",189,9,"158","532"
17.22992282,"PFR",216,36,"158","532"
18.25663922,"PFR",243,63,"158","532"
16.4309753,"PFR",270,90,"158","532"
26.0413051,"PFR",189,9,"158","532"
27.21854937,"PFR",216,36,"158","532"
32.57341565,"PFR",243,63,"158","532"
29.11619753,"PFR",270,90,"158","532"
20.10079363,"PFR",189,9,"158","533"
23.26149693,"PFR",216,36,"158","533"
25.60816188,"PFR",243,63,"158","533"
19.97092591,"PFR",270,90,"158","533"
30.54717811,"PFR",189,9,"158","533"
28.93510802,"PFR",216,36,"158","533"
33.34094651,"PFR",243,63,"158","533"
22.29080246,"PFR",270,90,"158","533"
9.68258064,"Normal",100,-80,"159","534"
8.98709678,"Normal",100,-80,"159","534"
23.05935484,"Normal",100,-80,"159","535"
14.4516129,"Normal",100,-80,"159","535"
13.93677419,"Normal",100,-80,"159","535"
28.19870967,"Normal",100,-80,"159","536"
10.55870967,"Normal",100,-80,"159","536"
17.95714286,"PFR",140,-40,"160","537"
18.53684211,"PFR",190,10,"160","537"
18.77083333,"PFR",240,60,"160","537"
14.76896552,"PFR",290,110,"160","537"
10.10882353,"PFR",340,160,"160","537"
30.12857143,"PFR",140,-40,"160","538"
29.37368421,"PFR",190,10,"160","538"
28.125,"PFR",240,60,"160","538"
21.64482759,"PFR",290,110,"160","538"
15.66764706,"PFR",340,160,"160","538"
6.4653,"Normal",100,-80,"161","539"
17.3397,"Normal",200,20,"161","539"
20.5804,"Normal",300,120,"161","539"
6.5205,"Normal",100,-80,"161","539"
15.39735,"Normal",200,20,"161","539"
21.2635,"Normal",300,120,"161","539"
4.2504,"Normal",100,-80,"161","539"
10.6191,"Normal",200,20,"161","539"
17.963,"Normal",300,120,"161","539"
14.9316,"GFR",200,20,"161","540"
18.2597,"GFR",300,120,"161","540"
10.7502,"GFR",100,-80,"161","540"
19.05435,"GFR",200,20,"161","540"
22.0662,"GFR",300,120,"161","540"
2.8704,"GFR",100,-80,"161","540"
7.2036,"GFR",200,20,"161","540"
14.8051,"GFR",300,120,"161","540"
30.95238095,"PFR",168,-12,"162","541"
27.97619048,"PFR",168,-12,"162","541"
33.92857143,"PFR",168,-12,"162","541"
31.54761905,"PFR",168,-12,"162","541"
17.40740741,"Normal",270,90,"164","544"
13.05555556,"Normal",360,180,"164","544"
10.22222222,"Normal",450,270,"164","544"
26.66666667,"Normal",270,90,"164","544"
20,"Normal",360,180,"164","544"
16,"Normal",450,270,"164","544"
25.92592593,"Normal",270,90,"164","544"
23.88888889,"Normal",360,180,"164","544"
17.77777778,"Normal",450,270,"164","544"
25.55555556,"Normal",270,90,"164","544"
20.83333333,"Normal",360,180,"164","544"
17.33333333,"Normal",450,270,"164","544"
17.40740741,"Normal",270,90,"164","545"
13.05555556,"Normal",360,180,"164","545"
10.88888889,"Normal",450,270,"164","545"
21.85185185,"Normal",270,90,"164","545"
16.94444444,"Normal",360,180,"164","545"
13.55555556,"Normal",450,270,"164","545"
27.40740741,"Normal",270,90,"164","545"
20.55555556,"Normal",360,180,"164","545"
16.22222222,"Normal",450,270,"164","545"
25.55555556,"Normal",270,90,"164","545"
25,"Normal",360,180,"164","545"
20,"Normal",450,270,"164","545"
25.55555556,"Normal",270,90,"164","545"
21.94444444,"Normal",360,180,"164","545"
17.77777778,"Normal",450,270,"164","545"
30.62266667,"GFR",135,-45,"165","546"
26.06683333,"GFR",180,0,"165","546"
16.62640741,"GFR",270,90,"165","546"
29.49540741,"GFR",135,-45,"165","547"
24.93961111,"GFR",180,0,"165","547"
13.43262963,"GFR",270,90,"165","547"
22.35644444,"GFR",135,-45,"165","548"
18.73994444,"GFR",180,0,"165","548"
12.11755556,"GFR",270,90,"165","548"
37.57385185,"GFR",135,-45,"165","549"
31.70288889,"GFR",180,0,"165","549"
23.38951852,"GFR",270,90,"165","549"
55.42140741,"GFR",135,-45,"165","550"
46.49772222,"GFR",180,0,"165","550"
32.7832963,"GFR",270,90,"165","550"
36.82237037,"GFR",135,-45,"165","551"
18.83767442,"PFR",86,-94,"166","552"
14.95358527,"PFR",172,-8,"166","552"
10.37904393,"PFR",258,78,"166","552"
20.39131783,"PFR",86,-94,"166","552"
13.78841085,"PFR",172,-8,"166","552"
9.688565891,"PFR",258,78,"166","552"
3.229922477,"PFR",86,-94,"166","553"
4.166647285,"PFR",172,-8,"166","553"
4.47890181,"PFR",258,78,"166","553"
4.069806209,"PFR",86,-94,"166","553"
3.359166669,"PFR",172,-8,"166","553"
1.765710597,"PFR",258,78,"166","553"
16.63670543,"PFR",86,-94,"166","554"
10.19565892,"PFR",172,-8,"166","554"
6.171330752,"PFR",258,78,"166","554"
12.68790698,"PFR",86,-94,"166","554"
5.85844961,"PFR",172,-8,"166","554"
3.581963826,"PFR",258,78,"166","554"
9.023111111,"GFR",225,45,"167","555"
8.353333333,"PFR",225,45,"167","556"
47.53933333,"GFR",60,-120,"168","557"
48.99558333,"GFR",120,-60,"168","557"
31.26044444,"GFR",180,0,"168","557"
23.668,"GFR",240,60,"168","557"
53.37016667,"GFR",60,-120,"168","557"
55.9205,"GFR",120,-60,"168","557"
40.24994444,"GFR",180,0,"168","557"
30.045375,"GFR",240,60,"168","557"
60.656,"GFR",60,-120,"168","557"
62.47941667,"GFR",120,-60,"168","557"
49.48127778,"GFR",180,0,"168","557"
37.15179167,"GFR",240,60,"168","557"
51.91266667,"Normal",60,-120,"168","558"
54.46283333,"Normal",120,-60,"168","558"
34.17588889,"Normal",180,0,"168","558"
26.401625,"Normal",240,60,"168","558"
62.11516667,"Normal",60,-120,"168","558"
62.845,"Normal",120,-60,"168","558"
45.595,"Normal",180,0,"168","558"
33.69041667,"Normal",240,60,"168","558"
65.761,"Normal",60,-120,"168","558"
67.94716667,"Normal",120,-60,"168","558"
53.36922222,"Normal",180,0,"168","558"
40.979,"Normal",240,60,"168","558"
5.075,"Normal",200,20,"169","559"
13.895,"Normal",200,20,"169","559"
21.4,"PFR",180,0,"170","560"
10.84722222,"PFR",360,180,"170","560"
25.87777778,"PFR",180,0,"170","560"
13.43611111,"PFR",360,180,"170","560"
22.66666667,"PFR",180,0,"170","561"
11.61388889,"PFR",360,180,"170","561"
28.99444444,"PFR",180,0,"170","561"
14.33888889,"PFR",360,180,"170","561"
16.8735,"PFR",60,-120,"171","563"
23.34266667,"PFR",120,-60,"171","563"
21.15866667,"PFR",180,0,"171","563"
18.79733333,"PFR",240,60,"171","563"
18.37209302,"PFR",86,-94,"172","564"
14.76744186,"PFR",172,-8,"172","564"
10.27131783,"PFR",258,78,"172","564"
4.76744186,"PFR",86,-94,"172","565"
4.651162791,"PFR",172,-8,"172","565"
4.496124031,"PFR",258,78,"172","565"
15,"PFR",86,-94,"172","566"
