env_ID,country,site_year_ID,EDH35_total,EDH35_label,plant_density,plant_density_3cluster,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,
2015_04_28_43.52_124.8,China,859,0.0,None,9.0,High,200.0,RN,6.3,0.519615242,3,11.0,0.866025404,3,0.557345639,74.6031746,23.5,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Low,170.0,RN,8.3,NA,3,11.7,NA,3,0.343333327,40.96385542,20.0,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Low,200.0,RN,8.3,NA,3,11.9,NA,3,0.360282885,43.37349398,18.0,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Low,230.0,RN,8.3,NA,3,11.9,NA,3,0.360282885,43.37349398,15.65217391,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Conventional,170.0,RN,9.0,NA,3,12.6,NA,3,0.336472237,40.0,21.17647059,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Conventional,200.0,RN,9.0,NA,3,13.0,NA,3,0.36772478,44.44444444,20.0,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,Conventional,230.0,RN,9.0,NA,3,13.1,NA,3,0.375387653,45.55555556,17.82608696,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,High,170.0,RN,9.3,NA,3,12.8,NA,3,0.319430771,37.6344086,20.58823529,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,High,200.0,RN,9.3,NA,3,13.7,NA,3,0.387381433,47.31182796,22.0,
2013_04_23_35.47_108.47,China,860,0.0,None,5.0,High,230.0,RN,9.3,NA,3,14.0,NA,3,0.409042929,50.53763441,20.43478261,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,Low,170.0,RN,4.6,NA,3,11.6,NA,3,0.924948795,152.173913,41.17647059,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,Low,225.0,RN,4.6,NA,3,13.1,NA,3,1.046555927,184.7826087,37.77777778,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,Conventional,170.0,RN,5.0,NA,3,12.3,NA,3,0.90016135,146.0,42.94117647,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,Conventional,225.0,RN,5.0,NA,3,13.9,NA,3,1.022450928,178.0,39.55555556,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,High,170.0,RN,5.5,NA,3,13.2,NA,3,0.875468737,140.0,45.29411765,
2014_04_28_35.47_108.47,China,861,0.0,None,5.0,High,225.0,RN,5.5,NA,3,14.6,NA,3,0.976273436,165.4545455,40.44444444,
2021_05_11_45.72_126.6,China,867,0.0,None,6.75,High,175.0,RN,8.07295,NA,3,11.7204,NA,3,0.372811946,45.18112957,20.84257143,
2021_05_11_45.72_126.6,China,867,0.0,None,6.75,High,200.0,RN,8.07295,NA,3,12.304,NA,3,0.421405446,52.4102094,21.15525,
2001_04_19_36.59__101.61,USA,868,386.16274,GFR_H,7.4,Conventional,236.0,RN,2.8,NA,3,3.1,NA,3,0.101782694,10.71428571,1.271186441,
2001_04_19_36.59__101.61,USA,868,386.16274,GFR_H,7.4,Conventional,236.0,RN,3.21,NA,3,4.12,NA,3,0.249582226,28.34890966,3.855932203,
2001_04_19_36.59__101.61,USA,868,386.16274,GFR_H,7.4,Conventional,236.0,RN,3.21,NA,3,4.11,NA,3,0.247152091,28.03738318,3.813559322,
2002_04_20_36.59__101.61,USA,869,155.32554,GFR_H,7.4,Conventional,236.0,RN,6.24,NA,3,6.88,NA,3,0.09763847,10.25641026,2.711864407,
2003_04_15_36.59__101.61,USA,870,298.72494,PFR_H,7.4,Conventional,236.0,RN,5.82,NA,3,7.79,NA,3,0.291540598,33.84879725,8.347457627,
2003_04_15_36.59__101.61,USA,870,298.72494,PFR_H,7.4,Conventional,236.0,RN,5.76,NA,3,8.56,NA,3,0.396162715,48.61111111,11.86440678,
2003_04_15_36.59__101.61,USA,870,298.72494,PFR_H,7.4,Conventional,236.0,RN,5.76,NA,3,7.37,NA,3,0.246480231,27.95138889,6.822033898,
2004_04_22_36.59__101.61,USA,871,31.04701,PFR_M,7.4,Conventional,236.0,RN,8.67,NA,3,13.48,NA,3,0.441338315,55.47866205,20.38135593,
2004_04_22_36.59__101.61,USA,871,31.04701,PFR_M,7.4,Conventional,236.0,RN,7.67,NA,3,12.99,NA,3,0.526863215,69.36114733,22.54237288,
2004_04_22_36.59__101.61,USA,871,31.04701,PFR_M,7.4,Conventional,236.0,RN,7.67,NA,3,12.04,NA,3,0.450917825,56.97522816,18.51694915,
2004_04_22_36.59__101.61,USA,871,31.04701,PFR_M,7.4,Conventional,236.0,RN,7.67,NA,3,12.55,NA,3,0.49240405,63.62451108,20.6779661,
2014_05_26_35.47_104.73,China,872,0.0,None,5.25,Low,200.0,RN,5.282,NA,3,9.312,NA,3,0.566999077,76.29685725,20.15,
2015_05_26_35.47_104.73,China,873,0.0,None,5.25,Low,200.0,RN,5.195,NA,3,8.268,NA,3,0.464696017,59.15303176,15.365,
2016_05_28_35.47_104.73,China,874,0.0,None,5.25,Low,200.0,RN,2.56,NA,3,5.145,NA,3,0.698018111,100.9765625,12.925,
2001_06_12_36.83_116.57,China,875,5.02949,PFR_L,6.5,Conventional,200.0,RN,5.8,0.519615242,3,9.5,0.866025404,3,0.493433881,63.79310345,18.5,
2001_06_12_36.83_116.57,China,875,5.02949,PFR_L,6.5,Conventional,200.0,RN,5.3,1.905255888,3,9.1,1.212435565,3,0.540567593,71.69811321,19.0,
2002_06_08_36.83_116.57,China,876,141.98491,PFR_H,6.5,Conventional,200.0,RN,4.3,0.346410162,3,8.9,1.212435565,3,0.727436254,106.9767442,23.0,
2002_06_08_36.83_116.57,China,876,141.98491,PFR_H,6.5,Conventional,200.0,RN,3.7,0.866025404,3,7.7,0.866025404,3,0.732887509,108.1081081,20.0,
2018_04_26_35.47_104.73,China,877,0.0,None,5.25,Low,200.0,RN,2.649,NA,3,7.835,NA,3,1.084418666,195.7719894,25.93,
2018_04_26_35.47_104.73,China,877,0.0,None,5.25,Low,200.0,RN,2.65,NA,3,6.795,NA,3,0.941627408,156.4150943,20.725,
2019_04_26_35.47_104.73,China,878,0.0,None,5.25,Low,200.0,RN,4.156,NA,3,11.859,NA,3,1.048534,185.346487,38.515,
2019_04_26_35.47_104.73,China,878,0.0,None,5.25,Low,200.0,RN,4.156,NA,3,10.935,NA,3,0.967415581,163.1135707,33.895,
2020_04_26_35.47_104.73,China,878,0.0,None,5.25,Low,200.0,RN,4.032,NA,3,10.543,NA,3,0.961199602,161.4831349,32.555,
2020_04_26_35.47_104.73,China,878,0.0,None,5.25,Low,200.0,RN,4.032,NA,3,11.309,NA,3,1.031336338,180.4811508,36.385,
2019_05_10_29.35_105.9,China,879,150.64429,GFR_H,5.25,Conventional,120.0,RN,5.94,NA,3,7.24,NA,3,0.197912073,21.88552189,10.83333333,
2019_05_10_29.35_105.9,China,879,150.64429,GFR_H,5.25,Conventional,120.0,RN,5.2,NA,3,6.1,NA,3,0.159630146,17.30769231,7.5,
2020_05_10_29.35_105.9,China,880,175.12759,GFR_H,5.25,Conventional,120.0,RN,5.48,NA,3,6.55,NA,3,0.178359949,19.52554745,8.916666667,
2020_05_10_29.35_105.9,China,880,175.12759,GFR_H,5.25,Conventional,120.0,RN,4.64,NA,3,5.71,NA,3,0.207504657,23.06034483,8.916666667,
2015_05_03_42.95_119.07,China,884,4.29045,PFR_L,8.333,High,140.0,RN,11.738,NA,3,14.252,NA,3,0.194065806,21.41761799,17.95714286,
2015_05_03_42.95_119.07,China,884,4.29045,PFR_L,8.333,High,190.0,RN,11.738,NA,3,15.26,NA,3,0.262403584,30.0051116,18.53684211,
2016_05_02_42.95_119.07,China,884,72.24865,PFR_M,8.333,High,140.0,RN,9.203,NA,3,13.421,NA,3,0.377291127,45.83288058,30.12857143,
2016_05_02_42.95_119.07,China,884,72.24865,PFR_M,8.333,High,190.0,RN,9.203,NA,3,14.784,NA,3,0.474015997,60.6432685,29.37368421,
2017_06_20_41.27_80.23,China,885,7.03202,PFR_L,7.5,High,168.0,RN,9.52,0.381051178,3,12.02,0.138564065,3,0.23317708,26.2605042,14.88095238,
2018_06_20_41.27_80.23,China,886,0.0,None,7.5,High,168.0,RN,9.27,0.346410162,3,11.44,0.398371686,3,0.210332606,23.40884574,12.91666667,
2015_05_01_45.85_126.84,China,887,0.0,None,6.0,Conventional,150.0,RN,6.34,NA,3,10.15,NA,3,0.470594937,60.09463722,25.4,
2015_05_01_45.85_126.84,China,887,0.0,None,6.0,Conventional,150.0,RN,5.6,NA,3,9.16,NA,3,0.492079581,63.57142857,23.73333333,
2016_05_01_45.85_126.84,China,888,0.0,None,6.0,Conventional,150.0,RN,5.27,NA,3,9.79,NA,3,0.619331094,85.76850095,30.13333333,
2016_05_01_45.85_126.84,China,888,0.0,None,6.0,Conventional,150.0,RN,4.57,NA,3,7.48,NA,3,0.492719587,63.6761488,19.4,
2015_05_03_42.82_124.27,China,891,0.0,None,6.75,High,187.0,RN,6.43577,0.828942196,3,10.8942,0.831384388,3,0.526359046,69.27578207,23.84187166,
2015_05_03_42.82_124.27,China,891,0.0,None,6.75,High,187.0,RN,8.45088,0.479916638,3,11.398,1.134320074,3,0.299167323,34.87352796,15.76,
2016_05_03_42.82_124.27,China,892,0.0,None,6.75,High,187.0,RN,7.31738,0.916202916,3,12.8589,0.523598959,3,0.563783838,75.73093102,29.63379679,
2016_05_03_42.82_124.27,China,892,0.0,None,6.75,High,187.0,RN,9.71033,0.305395198,3,12.4811,0.523598959,3,0.251025233,28.53425167,14.81695187,
2018_06_11_34.3_108.4,China,893,6.23544,PFR_L,6.0,Low,180.0,RN,7.207,NA,3,10.562,NA,3,0.382209878,46.55196337,18.63888889,
2018_06_11_34.3_108.4,China,893,6.23544,PFR_L,6.0,Low,180.0,RN,6.559,NA,3,10.154,NA,3,0.437029564,54.81018448,19.97222222,
2019_06_14_34.3_108.4,China,894,1.35131,PFR_L,6.0,Low,180.0,RN,7.133,NA,3,10.926,NA,3,0.426413367,53.17538203,21.07222222,
2019_06_14_34.3_108.4,China,894,1.35131,PFR_L,6.0,Low,180.0,RN,6.998,NA,3,10.904,NA,3,0.4435053,55.81594741,21.7,
