"N_rate","env_group","Nc","AEN_hat","AEN_lwr","AEN_upr","pct","pct_lwr","pct_upr"
61.5261044176707,"Normal",-118.473895582329,39.899830599265,38.031581332429,41.768079866101,39.899830599265,38.031581332429,41.768079866101
63.6746987951807,"Normal",-116.325301204819,39.5847310704298,37.7325979310758,41.4368642097837,39.5847310704298,37.7325979310758,41.4368642097837
65.8232931726908,"Normal",-114.176706827309,39.2709012180287,37.434009341811,41.1077930942463,39.2709012180287,37.434009341811,41.1077930942463
67.9718875502008,"Normal",-112.028112449799,38.9584115796414,37.1358825039916,40.7809406552912,38.9584115796414,37.1358825039916,40.7809406552912
70.1204819277108,"Normal",-109.879518072289,38.6473326928477,36.8382869678778,40.4563784178177,38.6473326928477,36.8382869678778,40.4563784178177
72.2690763052209,"Normal",-107.730923694779,38.3377350952272,36.5412949620004,40.134175228454,38.3377350952272,36.5412949620004,40.134175228454
74.4176706827309,"Normal",-105.582329317269,38.0296893243596,36.2449814417574,39.8143972069618,38.0296893243596,36.2449814417574,39.8143972069618
76.566265060241,"Normal",-103.433734939759,37.7232659178245,35.9494241178255,39.4971077178235,37.7232659178245,35.9494241178255,39.4971077178235
78.714859437751,"Normal",-101.285140562249,37.4185354132017,35.6547034633245,39.182367363079,37.4185354132017,35.6547034633245,39.182367363079
80.863453815261,"Normal",-99.136546184739,37.1155683480708,35.3609026990556,38.8702339970859,37.1155683480708,35.3609026990556,38.8702339970859
83.0120481927711,"Normal",-96.9879518072289,36.8144352600115,35.068107756562,38.5607627634609,36.8144352600115,35.068107756562,38.5607627634609
85.1606425702811,"Normal",-94.8393574297189,36.5152066866034,34.7764072191857,38.2540061540211,36.5152066866034,34.7764072191857,38.2540061540211
87.3092369477912,"Normal",-92.6907630522088,36.2179531654263,34.4858922417351,37.9500140891175,36.2179531654263,34.4858922417351,37.9500140891175
89.4578313253012,"Normal",-90.5421686746988,35.9227452340598,34.196656449788,37.6488340183315,35.9227452340598,34.196656449788,37.6488340183315
91.6064257028113,"Normal",-88.3935742971887,35.6296534300836,33.908795820039,37.3505110401281,35.6296534300836,33.908795820039,37.3505110401281
93.7550200803213,"Normal",-86.2449799196787,35.3387482910773,33.6224085434361,37.0550880387185,35.3387482910773,33.6224085434361,37.0550880387185
95.9036144578313,"Normal",-84.0963855421687,35.0501003546207,33.3375948731305,36.7626058361109,35.0501003546207,33.3375948731305,36.7626058361109
98.0522088353414,"Normal",-81.9477911646586,34.7637801582934,33.0544569594727,36.4731033571142,34.7637801582934,33.0544569594727,36.4731033571142
100.200803212851,"Normal",-79.7991967871486,34.4798582396752,32.7730986744322,36.1866178049181,34.4798582396752,32.7730986744322,36.1866178049181
102.349397590361,"Normal",-77.6506024096386,34.1984051363456,32.4936254278846,35.9031848448066,34.1984051363456,32.4936254278846,35.9031848448066
104.497991967871,"Normal",-75.5020080321285,33.9194913858843,32.2161439782073,35.6228387935614,33.9194913858843,32.2161439782073,35.6228387935614
106.646586345382,"Normal",-73.3534136546185,33.6431875258711,31.9407622395582,35.345612812184,33.6431875258711,31.9407622395582,35.345612812184
108.795180722892,"Normal",-71.2048192771084,33.3695640938856,31.6675890880819,35.0715390996892,33.3695640938856,31.6675890880819,35.0715390996892
110.943775100402,"Normal",-69.0562248995984,33.0986916275074,31.3967341691128,34.8006490859021,33.0986916275074,31.3967341691128,34.8006490859021
113.092369477912,"Normal",-66.9076305220884,32.8306406643164,31.1283077072261,34.5329736214066,32.8306406643164,31.1283077072261,34.5329736214066
115.240963855422,"Normal",-64.7590361445783,32.565481741892,30.8624203207421,34.2685431630419,32.565481741892,30.8624203207421,34.2685431630419
117.389558232932,"Normal",-62.6104417670683,32.3032853978141,30.5991828420248,34.0073879536034,32.3032853978141,30.5991828420248,34.0073879536034
119.538152610442,"Normal",-60.4618473895582,32.0441221696623,30.3387061446413,33.7495381946832,32.0441221696623,30.3387061446413,33.7495381946832
121.686746987952,"Normal",-58.3132530120482,31.7880625950162,30.0811009781779,33.4950242118544,31.7880625950162,30.0811009781779,33.4950242118544
