"lnRR","Env_Type"
"0.553278083","PFR"
"0.532334316","PFR"
"0.494206702","PFR"
"0.097095309","PFR"
"0.15297411","PFR"
"0.273172819","PFR"
"0.101506298","PFR"
"0.211621013","PFR"
"0.234468398","PFR"
"0.206763631","PFR"
"0.358633808","PFR"
"0.397496938","PFR"
"0.234839591","PFR"
"0.327326904","PFR"
"0.308472842","PFR"
"0.624801155","PFR"
"0.722002141","PFR"
"0.725430838","PFR"
"0.59087513","PFR"
"0.558289235","PFR"
"0.775702111","PFR"
"0.367450995","PFR"
"0.364434402","PFR"
"0.451445778","PFR"
"0.432126418","PFR"
"0.392063461","PFR"
"0.468173169","PFR"
"0.284385695","PFR"
"0.322050979","PFR"
"0.350267022","PFR"
"0.347945857","PFR"
"0.288429736","PFR"
"0.302567","PFR"
"0.290863243","PFR"
"0.315335052","PFR"
"0.32895641","PFR"
"0.290386712","PFR"
"0.285489133","PFR"
"0.278640202","PFR"
"0.259952159","PFR"
"0.229623918","PFR"
"0.27955952","PFR"
"0.205503346","PFR"
"0.20477792","PFR"
"0.175445265","PFR"
"0.325212302","PFR"
"0.405923351","PFR"
"0.383101625","PFR"
"0.380285383","PFR"
"0.371314595","PFR"
"0.385909958","PFR"
"0.282047088","GFR"
"0.617307513","GFR"
"0.370125443","PFR"
"0.459532017","PFR"
"0.204794412","PFR"
"0.255346692","PFR"
"0.189868762","PFR"
"0.127833372","PFR"
"0.211758229","PFR"
"0.249215792","PFR"
"0.282566972","PFR"
"0.219053566","PFR"
"0.416394178","PFR"
"0.451985124","PFR"
"0.402022764","PFR"
"0.500462837","PFR"
"0.440150666","PFR"
"0.417161148","PFR"
"0.353408746","PFR"
"0.426971313","PFR"
"0.115831816","PFR"
"0.067822596","PFR"
"0.146603474","PFR"
"0.191055237","PFR"
"0.100083459","PFR"
"0.146603474","PFR"
"0.141970261","PFR"
"0.199128675","PFR"
"0.112117298","PFR"
"0.112117298","PFR"
"0.065597282","PFR"
"0.616774202","PFR"
"0.616774202","PFR"
"0.534082486","PFR"
"0.736319352","PFR"
"0.648026745","PFR"
"0.632522559","PFR"
"0.281049549","Normal"
"0.349437277","Normal"
"0.297251523","Normal"
"0.256295759","Normal"
"0.32598404","Normal"
"0.325172681","Normal"
"0.309649203","Normal"
"0.301668314","Normal"
"0.265775391","Normal"
"0.30736163","Normal"
"0.332429407","Normal"
"0.325654823","Normal"
"0.29479954","Normal"
"0.321583624","Normal"
"0.334358816","Normal"
"0.353721014","Normal"
"0.343650435","Normal"
"0.293847612","Normal"
"0.196255089","Normal"
"0.703744682","Normal"
"0.913655133","Normal"
"0.727337668","Normal"
"0.829716049","Normal"
"1.109003072","Normal"
"0.332086912","Normal"
"0.07131948","Normal"
"0.139163095","Normal"
"0.198116976","Normal"
"0.33413363","Normal"
"0.136088362","Normal"
"0.422988456","GFR"
"0.461011432","GFR"
"0.514895274","GFR"
"0.535390838","GFR"
"0.471220747","GFR"
"0.618646843","Normal"
"0.508692482","Normal"
"0.744091241","Normal"
"0.565267406","Normal"
"0.705142071","Normal"
"0.614162035","Normal"
"0.648908921","Normal"
"0.667446761","Normal"
"0.389466737","Normal"
"0.217413233","Normal"
"0.421212259","Normal"
"0.269662106","Normal"
"0.343255659","Normal"
"0.326213516","Normal"
"0.360004752","Normal"
"0.389466737","Normal"
"0.586810363","GFR"
"0.58387778","GFR"
"0.765309932","GFR"
"0.740439173","GFR"
"0.218253566","Normal"
"0.338212881","Normal"
"0.405465108","Normal"
"0.380772496","Normal"
"0.248461359","Normal"
"0.396881364","Normal"
"0.447312218","Normal"
"0.422414666","Normal"
"0.203850052","PFR"
"0.180196111","PFR"
"0.119904179","PFR"
"0.11675079","PFR"
"0.213814753","PFR"
"0.105670102","PFR"
"0.153599105","PFR"
"0.119925828","PFR"
"0.119925828","PFR"
"0.107771554","PFR"
"0.170761382","PFR"
"0.037229828","PFR"
"0.085002789","PFR"
"0.06677128","PFR"
"0.138839312","PFR"
"0.147898934","PFR"
"0.134117044","PFR"
"0.091518671","PFR"
"0.089608519","PFR"
"0.228258652","Normal"
"0.306730267","Normal"
"0.15415068","Normal"
"0.383582397","PFR"
"0.365724779","PFR"
"0.281167391","PFR"
"0.286939568","PFR"
"0.430075366","PFR"
"0.409183881","PFR"
"0.340903301","PFR"
"0.458631138","PFR"
"0.583333094","PFR"
"0.259520613","PFR"
"0.389517926","PFR"
"0.363163407","PFR"
"0.34919815","PFR"
"0.419538324","PFR"
"0.496451217","PFR"
"0.302280872","PFR"
"0.137201122","PFR"
"0.179585577","PFR"
"0.12323264","PFR"
"0.37371641","Normal"
"0.184922338","Normal"
"0.27510329","Normal"
"0.139761942","Normal"
"0.686193571","Normal"
"0.681367037","Normal"
"0.835725178","Normal"
"0.826185149","Normal"
"0.464565018","Normal"
"0.700677629","Normal"
"0.687776156","Normal"
"0.735065841","Normal"
"0.977555029","Normal"
"0.969067069","Normal"
"0.457070123","Normal"
"0.457070123","Normal"
"0.697806017","Normal"
"0.697806017","Normal"
"0.451187736","Normal"
"0.661965107","Normal"
"0.693143517","Normal"
"0.307226468","Normal"
"0.666480468","Normal"
"0.714839683","Normal"
"0.847297491","PFR"
"0.828066473","PFR"
"0.875467876","PFR"
"0.884684373","PFR"
"0.498554784","PFR"
"0.513264843","PFR"
"0.483632875","PFR"
"0.527754214","PFR"
"0.611319716","PFR"
"0.641855844","PFR"
"0.619039822","PFR"
"0.67875802","PFR"
"0.495616029","GFR"
"0.518343889","GFR"
"0.614675811","GFR"
"0.654680448","GFR"
"0.55961994","Normal"
"0.552065848","Normal"
"0.581920106","Normal"
"0.574541835","Normal"
"0.532212891","PFR"
"0.555749682","PFR"
"0.524250822","PFR"
"0.540120201","PFR"
"0.575363776","PFR"
"0.64435554","PFR"
"0.619036142","PFR"
"0.635989375","PFR"
"0.710237367","PFR"
"0.759841141","PFR"
"0.814752247","PFR"
"0.775837465","PFR"
"0.242198614","Normal"
"0.323076592","Normal"
"0.282592247","Normal"
"0.199009831","Normal"
"0.130641645","Normal"
"0.064958433","GFR"
"0.095919691","GFR"
"0.114047475","GFR"
"0.052490169","GFR"
"0.13950164","GFR"
"0.170272954","GFR"
"0.04604295","GFR"
"0.150404666","GFR"
"0.168258561","GFR"
"0.032157391","GFR"
"0.044736032","GFR"
"0.050967129","GFR"
"0.070617494","GFR"
"0.129457306","GFR"
"0.341106035","GFR"
"0.049479305","GFR"
"0.083381494","GFR"
"0.096626704","GFR"
"0.087011954","GFR"
"0.161119835","GFR"
"0.167053978","GFR"
"0.10398958","GFR"
"0.122338096","GFR"
"0.169684189","GFR"
"0.108951184","Normal"
"0.108951184","Normal"
"0.095963988","Normal"
"0.102478669","Normal"
"0.304923879","Normal"
"0.311313677","Normal"
"0.317662905","Normal"
"0.330241687","Normal"
"0.348759081","Normal"
"0.317677127","Normal"
"0.301475395","Normal"
"0.332922921","Normal"
"0.321529446","Normal"
"0.343257708","Normal"
"0.975294873","GFR"
"0.826994026","GFR"
"0.966650568","GFR"
"0.812412136","PFR"
"1.098610309","PFR"
"0.856301731","PFR"
"1.111189191","PFR"
"0.745332844","PFR"
"1.037242828","PFR"
"0.053256395","PFR"
"0.084635242","PFR"
"0.108775879","PFR"
"0.030708483","PFR"
"0.034557907","PFR"
"0.070596791","PFR"
"0.115140254","PFR"
"0.132700174","PFR"
"0.050098037","PFR"
"0.237701726","PFR"
"0.259598559","PFR"
"0.087726776","PFR"
"0.248604733","PFR"
"0.246371236","PFR"
"0.085694177","PFR"
"0.228394002","PFR"
"0.176821292","PFR"
"1.393028393","Normal"
"1.351926718","Normal"
"1.218571604","Normal"
"1.14646831","Normal"
"0.971860583","PFR"
"0.84218276","PFR"
"1.019831411","PFR"
"0.907158248","PFR"
"1.166750094","Normal"
"1.148622709","Normal"
"1.118414916","Normal"
"1.1442228","Normal"
"0.164040163","PFR"
"0.235243947","PFR"
"0.278949049","PFR"
"0.22796216","PFR"
"0.337162499","PFR"
"0.397380913","PFR"
"0.401791046","Normal"
"0.742880289","Normal"
"1.310467708","Normal"
"0.592991372","Normal"
"0.682731679","Normal"
"0.646763857","Normal"
"0.423810719","Normal"
"0.706937845","Normal"
"1.232719718","Normal"
"0.715419791","Normal"
"0.827804922","Normal"
"0.862624135","Normal"
"0.499493419","Normal"
"1.050523761","Normal"
"1.023053548","Normal"
"0.736010291","Normal"
"0.96889267","Normal"
"1.051284804","Normal"
"0.613104107","Normal"
"0.938269511","Normal"
"1.003016847","Normal"
"0.705868567","PFR"
"0.787253171","PFR"
"0.722328791","PFR"
"1.198049589","PFR"
"1.227999457","PFR"
"1.217479196","PFR"
"0.449234527","PFR"
"0.535368","PFR"
"0.492056744","PFR"
"1.078182469","Normal"
"1.193174509","Normal"
"1.10632317","Normal"
"0.488670707","Normal"
"0.580810611","Normal"
"0.495288438","Normal"
"0.651236285","GFR"
"0.595221643","GFR"
"0.599344918","GFR"
"0.709115584","GFR"
"0.765709223","GFR"
"0.774519853","GFR"
"0.988832853","GFR"
"1.128325186","GFR"
"0.641488322","Normal"
"0.62396828","Normal"
"0.743849284","Normal"
"0.98436908","Normal"
"0.229185866","PFR"
"0.298981628","PFR"
"0.198850859","PFR"
"0.21511138","PFR"
"0.398907708","PFR"
"0.462623522","PFR"
"0.204794413","PFR"
"0.298981628","PFR"
"0.475632033","PFR"
"0.772850963","PFR"
"0.989191767","PFR"
"0.279263161","PFR"
"0.619068192","PFR"
"0.767551158","PFR"
"0.567147491","PFR"
"0.776198838","PFR"
"1.020991236","PFR"
"0.521422326","PFR"
"0.663338438","PFR"
"0.885842808","PFR"
"0.177273097","Normal"
"0.254234138","Normal"
"0.224312459","Normal"
"0.219105718","Normal"
"0.31255572","Normal"
"0.272186171","Normal"
"0.388935806","Normal"
"0.867500568","Normal"
"0.500775288","Normal"
"0.594056278","PFR"
"0.251460782","PFR"
"0.386627318","PFR"
"0.460285867","PFR"
"0.648293114","PFR"
"0.2923169","PFR"
"0.415477948","PFR"
"0.468159224","PFR"
"0.690817631","PFR"
"0.210377167","Normal"
"0.44273497","Normal"
"0.453695247","Normal"
"0.658611614","Normal"
"0.795662794","GFR"
"0.774936357","GFR"
"0.920363896","GFR"
"0.83557085","GFR"
"0.856191558","GFR"
"0.782760174","GFR"
"0.801999033","GFR"
"0.751415926","GFR"
"0.866810702","GFR"
"0.775842644","GFR"
"0.780924986","GFR"
"0.693143224","GFR"
"0.807092279","GFR"
"0.857102888","GFR"
"0.831134048","GFR"
"0.771617841","GFR"
"0.864996922","GFR"
"0.805866566","GFR"
"0.707198896","GFR"
"0.770284277","GFR"
"0.874729678","GFR"
"0.805998774","GFR"
"0.630757963","GFR"
"0.54569549","GFR"
"0.37757119","Normal"
"0.7987852","Normal"
"0.817361469","Normal"
"0.571044074","Normal"
"0.609265039","Normal"
"0.941263936","Normal"
"1.027786237","GFR"
"0.726904606","GFR"
"1.240921591","GFR"
"1.236056836","GFR"
"1.411780645","GFR"
"1.321009546","GFR"
"0.527110217","GFR"
"0.92224313","GFR"
"1.047580809","GFR"
"1.083574411","GFR"
"1.144793034","GFR"
"0.272129659","GFR"
"0.344669004","GFR"
"0.568395476","GFR"
"0.609497152","GFR"
"0.559027726","GFR"
"0.458865885","PFR"
"0.654432668","PFR"
"0.850907973","PFR"
"0.458865885","PFR"
"0.647831984","PFR"
"0.494696242","GFR"
"0.67972416","GFR"
"0.875468737","GFR"
"1.03199754","GFR"
"1.057790294","GFR"
"0.046769735","GFR"
"0.230338952","GFR"
"0.163303551","GFR"
"0.173253882","GFR"
"0.035660873","GFR"
"0.434038481","GFR"
"0.461818045","GFR"
"0.287627723","GFR"
"0.330241687","GFR"
"0.895271365","PFR"
"1.156881197","PFR"
"1.305626458","PFR"
"1.324418958","PFR"
"1.416338482","PFR"
"0.274596833","PFR"
"0.467500499","PFR"
"0.609765571","PFR"
"0.635518068","PFR"
"0.654406352","PFR"
"0.285965334","Normal"
"0.386416913","Normal"
"0.620225995","Normal"
"0.665319298","Normal"
"0.751448452","Normal"
"0.293564699","Normal"
"0.443861303","Normal"
"0.658872584","Normal"
"0.806972735","Normal"
"0.815184853","Normal"
"0.47198579","GFR"
"0.324496046","GFR"
"0.237328186","GFR"
"0.491594262","GFR"
"0.470003629","GFR"
"0.292136423","GFR"
"0.584253092","GFR"
"0.530628251","GFR"
"0.381367557","GFR"
"0.349184272","GFR"
"0.399985642","GFR"
"0.410427897","GFR"
"0.474093614","GFR"
"0.399155939","GFR"
"0.486655263","GFR"
"0.56195497","GFR"
"0.424157241","GFR"
"0.175235988","Normal"
"0.186094499","Normal"
"0.195034554","GFR"
"0.447792624","Normal"
"0.710414403","Normal"
"0.821852446","Normal"
"0.26507129","Normal"
"0.427610638","Normal"
"0.489259705","Normal"
"0.216700823","GFR"
"0.218545842","GFR"
"0.097447612","GFR"
"0.096350582","GFR"
"0.181518666","GFR"
"0.25877715","GFR"
"0.073331273","Normal"
"0.225624942","Normal"
"0.378114484","PFR"
"0.594436971","PFR"
"0.770978165","PFR"
"0.706117531","PFR"
"0.455543846","PFR"
"0.589962944","PFR"
"0.617529774","PFR"
"0.564804385","PFR"
"0.364433711","PFR"
"0.573163232","PFR"
"0.703147264","PFR"
"0.679231712","PFR"
"0.466198055","PFR"
"0.602109628","PFR"
"0.624548864","PFR"
"0.572944092","PFR"
"0.068423263","GFR"
"0.220017422","GFR"
"0.531263598","GFR"
"0.541073676","Normal"
"0.650804517","Normal"
"0.779518558","Normal"
"0.450133821","Normal"
"0.598076895","Normal"
"0.431576252","Normal"
"0.537876623","Normal"
"0.640503447","Normal"
"0.422929026","Normal"
"0.44820398","Normal"
"0.126301225","PFR"
"0.167556001","PFR"
"0.200590242","PFR"
"0.182598067","PFR"
"0.135801541","Normal"
"0.174716957","Normal"
"0.241162057","Normal"
"0.189868763","Normal"
"0.182321557","Normal"
"0.634878273","Normal"
"0.920057215","Normal"
"1.046987923","Normal"
"1.020140673","Normal"
"0.971350509","Normal"
"0.405465108","Normal"
"0.708185058","Normal"
"0.766172315","Normal"
"0.744819191","Normal"
"0.744819191","Normal"
"0.097126406","Normal"
"0.157263711","Normal"
"0.073850307","Normal"
"0.181082199","Normal"
"0.30559059","Normal"
"0.276060285","Normal"
"0.199267464","Normal"
"0.322612315","Normal"
"0.281416558","Normal"
"0.218465231","PFR"
"0.349473503","PFR"
"0.337717761","PFR"
"1.182997969","Normal"
"1.526871524","Normal"
"1.646477856","Normal"
"1.060251576","Normal"
"1.394326255","Normal"
"1.553038035","Normal"
"1.004202863","GFR"
"1.197188967","GFR"
"1.163999191","GFR"
"1.103044831","GFR"
"1.211938995","GFR"
"1.345469321","GFR"
"0.194159662","GFR"
"0.865989436","Normal"
"0.942361286","Normal"
"0.606135267","Normal"
"0.681170278","Normal"
"0.587784828","GFR"
"0.624150176","GFR"
"0.820148578","Normal"
"1.01160279","Normal"
"0.806225402","Normal"
"1.01543644","Normal"
"0.053518489","Normal"
"0.180630939","Normal"
"0.590979006","Normal"
"0.791876469","Normal"
"0.597995668","Normal"
"0.416986754","Normal"
"0.942063714","Normal"
"1.557846096","Normal"
"0.798593566","Normal"
"0.545227051","Normal"
"0.885831524","Normal"
"1.081805171","Normal"
"1.155307632","Normal"
"1.280933845","Normal"
"1.348073148","Normal"
"0.346276237","Normal"
"0.514267968","Normal"
"0.775838896","Normal"
"0.852211875","Normal"
"0.822358913","Normal"
"0.923163611","Normal"
"0.874030923","Normal"
"0.231801614","Normal"
"0.412685356","Normal"
"0.482157729","Normal"
"0.608110138","Normal"
"0.637266722","Normal"
"0.642997397","Normal"
"0.608110138","Normal"
"0.362114667","Normal"
"0.546543706","Normal"
"0.684014697","Normal"
"0.81294838","Normal"
"0.941426705","Normal"
"0.905321701","Normal"
"0.934309237","Normal"
"0.096849826","PFR"
"0.185142433","PFR"
"0.266267978","PFR"
"0.304489191","PFR"
"0.329181803","PFR"
"0.266267978","PFR"
"0.279171383","PFR"
"0.138150339","Normal"
"0.249941744","Normal"
"0.37623547","Normal"
"0.350482973","Normal"
"0.37623547","Normal"
"0.350482973","Normal"
"0.433864583","Normal"
"0.287682072","Normal"
"0.319770387","Normal"
"0.400622484","Normal"
"0.361013345","Normal"
"0.410284394","Normal"
"0.448024722","Normal"
"0.448024722","Normal"
"0.031090587","Normal"
"0.071095922","Normal"
"0.090514008","Normal"
"0.080852097","Normal"
"0.080852097","Normal"
"0.031090587","Normal"
"1.10963692","Normal"
"1.253090569","Normal"
"0.432082966","Normal"
"0.454209682","Normal"
"0.310845366","Normal"
"0.401125277","Normal"
"1.071085909","Normal"
"1.385193039","Normal"
"1.152013065","Normal"
"1.422930392","Normal"
"0.916450847","Normal"
"1.090708168","Normal"
"0.0822106","PFR"
"0.129211731","PFR"
"0.189782336","PFR"
"0.132902264","PFR"
"0.156842471","PFR"
"0.254105777","PFR"
"0.052565397","PFR"
"0.126121112","PFR"
"0.174312653","PFR"
"0.063927087","PFR"
"0.096642921","PFR"
"0.230451745","PFR"
"0.172953807","PFR"
"0.102694736","PFR"
"0.392660836","Normal"
"0.191608242","Normal"
"0.696833141","Normal"
"0.424485433","Normal"
"0.455078457","Normal"
"0.20693973","Normal"
"0.416358238","Normal"
"0.542194523","Normal"
"0.268792202","Normal"
"0.456059556","Normal"
"0.164625372","Normal"
"0.044947213","Normal"
"0.433868165","Normal"
"0.446842255","Normal"
"0.53302644","GFR"
"1.006019524","GFR"
"1.12876521","GFR"
"1.14837174","GFR"
"1.264361137","GFR"
"0.390427209","GFR"
"0.65511897","GFR"
"0.715287267","GFR"
"0.768585978","GFR"
"0.795892811","GFR"
"0.267994302","GFR"
"0.386945561","GFR"
"0.444449921","GFR"
"0.411561661","GFR"
"0.414599836","GFR"
"0.219615946","GFR"
"0.243391212","GFR"
"0.209641554","GFR"
"0.133660294","GFR"
"0.235375075","GFR"
"0.227191723","GFR"
"0.143903734","GFR"
"0.305137729","GFR"
"0.32139825","GFR"
"0.223273161","GFR"
"0.325908349","GFR"
"0.325908349","GFR"
"0.105480773","GFR"
"0.133230686","GFR"
"0.176871952","GFR"
"0.255231866","GFR"
"0.24251983","GFR"
"0.171850257","Normal"
"0.149411439","Normal"
"0.038071181","Normal"
"0.095404971","Normal"
"0.110833776","Normal"
"0.044157284","Normal"
"0.197835541","Normal"
"0.139549601","Normal"
"0.099320531","Normal"
"0.08291239","Normal"
"0.069057173","Normal"
"0.242277953","PFR"
"0.417813403","PFR"
"0.405520432","PFR"
"0.40762046","PFR"
"0.207795557","PFR"
"0.328268814","PFR"
"0.242277953","PFR"
"0.417813403","PFR"
"0.405520432","PFR"
"0.40762046","PFR"
"0.207795557","PFR"
"0.328268814","PFR"
"0.302616296","GFR"
"0.60781789","GFR"
"0.684623301","GFR"
"0.728025621","GFR"
"0.051220299","GFR"
"0.269637024","GFR"
"0.457147621","GFR"
"0.577187299","GFR"
"0.259835818","GFR"
"0.245122458","GFR"
"0.541413611","GFR"
"0.392758457","GFR"
"0.220045975","GFR"
"0.35072947","GFR"
"0.34618194","GFR"
"0.297619644","GFR"
"0.423877596","GFR"
"0.633937063","GFR"
"0.783057951","GFR"
"0.776668153","GFR"
"0.811317288","GFR"
"0.4295897","GFR"
"0.564229126","GFR"
"0.656716439","GFR"
"0.689734208","GFR"
"0.647843266","GFR"
"0.274001969","GFR"
"0.402744018","GFR"
"0.474578745","GFR"
"0.523248144","GFR"
"0.473733079","GFR"
"0.173499823","GFR"
"0.301079998","GFR"
"0.352651805","GFR"
"0.385612291","GFR"
"0.373594979","GFR"
"0.258126542","GFR"
"0.360854678","GFR"
"0.390519775","GFR"
"0.426191239","GFR"
"0.458153589","GFR"
"0.710846758","PFR"
"1.154825434","PFR"
"1.534230435","PFR"
"1.668861333","PFR"
"0.647536669","PFR"
"0.950107354","PFR"
"1.164344365","PFR"
"1.292018678","PFR"
"1.429152498","PFR"
"0.670589833","PFR"
"0.90357077","PFR"
"1.251168496","PFR"
"1.422794763","PFR"
"1.528155279","PFR"
"0.645137961","PFR"
"0.970357953","PFR"
"1.217423602","PFR"
"1.374067135","PFR"
"1.462322611","PFR"
"0.440947796","PFR"
"0.86613741","PFR"
"1.119042008","PFR"
"1.233561664","PFR"
"1.324847033","PFR"
"0.621215962","Normal"
"0.911178537","Normal"
"1.09955613","Normal"
"1.145647237","Normal"
"1.211029997","Normal"
"0.503056212","Normal"
"0.77428595","Normal"
"0.926422531","Normal"
"0.936053424","Normal"
"0.970593749","Normal"
"0.666602056","Normal"
"0.895576527","Normal"
"1.083309771","Normal"
"1.079447271","Normal"
"1.099371302","Normal"
"0.412109651","Normal"
"0.577549256","Normal"
"0.765467842","Normal"
"0.76856382","Normal"
"0.803495238","Normal"
"0.848875148","Normal"
"1.060127953","Normal"
"1.207557532","Normal"
"1.214141918","Normal"
"1.281547531","Normal"
"0.080515969","GFR"
"0.033831325","GFR"
"0.238658509","Normal"
"0.353168219","Normal"
"0.371040344","Normal"
"0.091434206","Normal"
"0.213983182","Normal"
"0.637685878","Normal"
"0.085893121","Normal"
"0.129541886","Normal"
"0.102356946","Normal"
"0.214294769","Normal"
"0.223603216","GFR"
"0.427444015","GFR"
"0.40776132","GFR"
"0.226997121","GFR"
"0.364750358","GFR"
"0.34717046","GFR"
"0.281544394","GFR"
"0.457690369","GFR"
"0.544517363","GFR"
"0.18610228","GFR"
"0.388144247","GFR"
"0.463352773","GFR"
"0.352821375","Normal"
"0.570544858","Normal"
"0.291520849","Normal"
"0.526093096","Normal"
"0.61146915","Normal"
"0.84729786","Normal"
"0.433635985","Normal"
"0.563689113","Normal"
"0.60077386","Normal"
"0.920204631","Normal"
"0.973449146","Normal"
"0.400160056","Normal"
"0.644357016","Normal"
"0.70105236","Normal"
"0.538996501","Normal"
"0.936493439","Normal"
"0.936493439","Normal"
"0.263584521","Normal"
"0.557345639","Normal"
"0.575364145","Normal"
"0.343333327","Normal"
"0.360282885","Normal"
"0.360282885","Normal"
"0.336472237","Normal"
"0.36772478","Normal"
"0.375387653","Normal"
"0.319430771","Normal"
"0.387381433","Normal"
"0.409042929","Normal"
"0.924948795","Normal"
"1.046555927","Normal"
"1.091339529","Normal"
"0.90016135","Normal"
"1.022450928","Normal"
"1.043804052","Normal"
"0.875468737","Normal"
"0.976273436","Normal"
"0.996613121","Normal"
"0.229930751","PFR"
"0.359242874","PFR"
"0.429496474","PFR"
"0.478623999","PFR"
"0.130094678","PFR"
"0.276690598","PFR"
"0.376726211","PFR"
"0.376726211","PFR"
"0.231745255","GFR"
"0.398984508","GFR"
"0.459765783","GFR"
"0.514833458","GFR"
"0.193310858","GFR"
"0.350537716","GFR"
"0.42604023","GFR"
"0.417524049","GFR"
"0.372811946","Normal"
"0.421405446","Normal"
"0.452531693","Normal"
"0.460168104","Normal"
"0.101782694","GFR"
"0.30538165","GFR"
"0.100676666","GFR"
"0.249582226","GFR"
"0.353242268","GFR"
"0.261645099","GFR"
"0.247152091","GFR"
"0.209973088","GFR"
"0.183468346","GFR"
"0.158811549","GFR"
"0.090344491","GFR"
"0.09763847","GFR"
"0.059115188","GFR"
"0.045426761","GFR"
"0.054573166","GFR"
"0.283808601","PFR"
"0.291540598","PFR"
"0.365740259","PFR"
"0.119325056","PFR"
"0.396162715","PFR"
"0.177681177","PFR"
"0.319715561","PFR"
"0.246480231","PFR"
"0.386772975","PFR"
"0.328504067","PFR"
"0.040821995","PFR"
"0.283768173","PFR"
"0.413506507","PFR"
"0.441338315","PFR"
"0.456066121","PFR"
"0.291910409","PFR"
"0.526863215","PFR"
"0.447590034","PFR"
"0.523006674","PFR"
"0.450917825","PFR"
"0.547435369","PFR"
"0.365113813","PFR"
"0.49240405","PFR"
"0.501920379","PFR"
"0.186823587","Normal"
"0.566999077","Normal"
"0.603171102","Normal"
"0.172974188","Normal"
"0.464696017","Normal"
"0.541831746","Normal"
"0.219386502","Normal"
"0.698018111","Normal"
"0.802386881","Normal"
"0.393904286","PFR"
"0.493433881","PFR"
"0.416893804","PFR"
"0.460524885","PFR"
"0.540567593","PFR"
"0.460524885","PFR"
"0.595508711","PFR"
"0.727436254","PFR"
"0.716136699","PFR"
"0.499955952","PFR"
"0.732887509","PFR"
"0.745790914","PFR"
"0.90863599","Normal"
"1.084418666","Normal"
"1.097857002","Normal"
"0.76730906","Normal"
"0.941627408","Normal"
"1.170552594","Normal"
"0.499695579","Normal"
"1.048534","Normal"
"1.019271131","Normal"
"0.551470509","Normal"
"0.967415581","Normal"
"1.042359313","Normal"
"0.727400026","Normal"
"0.961199602","Normal"
"1.044687437","Normal"
"0.594843935","Normal"
"1.031336338","Normal"
"1.078318469","Normal"
"0.197912073","GFR"
"0.327291211","GFR"
"0.293975359","GFR"
"0.159630146","GFR"
"0.312843618","GFR"
"0.360896789","GFR"
"0.178359949","GFR"
"0.308450313","GFR"
"0.208437404","GFR"
"0.207504657","GFR"
"0.297867098","GFR"
"0.332461742","GFR"
"0.27029033","PFR"
"0.129211731","PFR"
"0.860902141","GFR"
"1.13867642","GFR"
"1.213585544","GFR"
"0.857396786","GFR"
"1.20706703","GFR"
"1.1528784","GFR"
"0.76893941","GFR"
"1.101915165","GFR"
"1.094486749","GFR"
"1.182281907","GFR"
"1.502407913","GFR"
"1.652299568","GFR"
"1.340023799","GFR"
"1.613166715","GFR"
"1.345129191","GFR"
"0.194065806","PFR"
"0.262403584","PFR"
"0.324830605","PFR"
"0.31106892","PFR"
"0.256817895","PFR"
"0.377291127","PFR"
"0.474015997","PFR"
"0.550117381","PFR"
"0.52001935","PFR"
"0.45668596","PFR"
"0.23317708","PFR"
"0.341859858","PFR"
"0.281095301","PFR"
"0.210332606","Normal"
"0.331218825","Normal"
"0.263939656","Normal"
"0.238793323","Normal"
"0.470594937","Normal"
"0.504496489","Normal"
"0.487204992","Normal"
"0.282759261","Normal"
"0.492079581","Normal"
"0.521129499","Normal"
"0.49860844","Normal"
"0.418660399","Normal"
"0.619331094","Normal"
"0.536304709","Normal"
"0.534082486","Normal"
"0.429250013","Normal"
"0.492719587","Normal"
"0.567400352","Normal"
"0.500708977","Normal"
"0.186585956","GFR"
"0.228258652","GFR"
"0.050010421","GFR"
"0.070617567","GFR"
"0.070617567","GFR"
"0.198450939","GFR"
"0.241162057","GFR"
"0.405465108","GFR"
"0.546543706","GFR"
"0.140581951","GFR"
"0.18859117","GFR"
"0.320167528","GFR"
"0.27541198","GFR"
"0.42956266","GFR"
"0.397301797","GFR"
"0.163629424","GFR"
"0.200670695","GFR"
"0.270874954","GFR"
"0.377294231","GFR"
"0.377294231","GFR"
"0.41925843","GFR"
"0.100083459","GFR"
"0.176456437","GFR"
"0.247408173","GFR"
"0.200670695","GFR"
"0.328504067","GFR"
"0.200670695","GFR"
"0.35364004","GFR"
"0.510825624","GFR"
"0.473784352","GFR"
"0.394654192","GFR"
"0.478035801","GFR"
"0.709147522","GFR"
"0.497838428","GFR"
"0.709147522","GFR"
"0.8001193","GFR"
"0.378066134","GFR"
"0.449525098","GFR"
"0.449525098","GFR"
"0.371563556","GFR"
"0.371563556","GFR"
"0.38865799","GFR"
"0.473784352","GFR"
"0.630626824","GFR"
"0.693147181","GFR"
"0.379489622","GFR"
"0.47957308","GFR"
"0.541130973","GFR"
"0.4035059","Normal"
"0.526359046","Normal"
"0.637825243","Normal"
"0.19196268","Normal"
"0.299167323","Normal"
"0.321027018","Normal"
"0.402593844","Normal"
"0.563783838","Normal"
"0.56964582","Normal"
"0.190714036","Normal"
"0.251025233","Normal"
"0.276926553","Normal"
"0.30641082","PFR"
"0.382209878","PFR"
"0.350760443","PFR"
"0.353896274","PFR"
"0.437029564","PFR"
"0.414520896","PFR"
"0.257293682","PFR"
"0.426413367","PFR"
"0.464133356","PFR"
