env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,EDH35_label,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2009_04_27_38.04__103.7,51,North America,USA,North America_Irrigated,152,95.29718,PFR_M,N0,N280,280,RN,5.967522581,,4,12.02220645,,4,0.700423614,101.4605942,21.62387096,98.760306166451,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N112,112,,5.06492,,4,8.777864516,,4,0.549894814,73.30707131,33.15129032,-69.239693833549,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N168,168,,5.06492,,4,10.67152258,,4,0.74524041,110.6947904,33.3726344,-13.239693833549,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N224,224,RN,5.06492,,4,12.1556129,,4,0.875452687,139.996148,31.65487902,42.760306166451,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N280,280,RN,5.06492,,4,13.41606452,,4,0.974114491,164.8820617,29.82551614,98.760306166451,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N336,336,,5.06492,,4,13.59634839,,4,0.987462913,168.4415231,25.39115592,154.760306166451,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N112,112,,4.692465806,,4,9.224735484,,4,0.675930313,96.58609919,40.46669355,-69.239693833549,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N168,168,,4.692465806,,4,11.11852903,,4,0.862654796,136.9442739,38.25037633,-13.239693833549,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N224,224,RN,4.692465806,,4,12.49061935,,4,0.979019708,166.1845577,34.81318546,42.760306166451,0.09016234845,1.09034654395,True
2010_04_28_38.04__103.7,51,North America,USA,North America_Irrigated,153,333.37739,PFR_H,N0,N280,280,RN,4.692465806,,4,13.22972903,,4,1.036508294,181.9355447,30.4902258,98.760306166451,0.09016234845,1.09034654395,True
2007_04_19_39.73__95.17,52,North America,USA,North America_Irrigated,154,GFR_M,,N45,45,,0_100,,4,10.29677419,,4,0.250416711,28.45605953,50.68843002,45,0.08715959285,1.21120820025,True,
2007_04_19_39.73__95.17,52,North America,USA,North America_Irrigated,154,GFR_M,,N90,90,,0_100,,4,10.24827097,,4,0.245695055,27.85096395,24.80529034,90,0.08715959285,1.21120820025,True,
2007_04_19_39.73__95.17,52,North America,USA,North America_Irrigated,154,GFR_M,,N135,135,,100_200,,4,10.24827097,,4,0.245695055,27.85096395,16.53686023,135,0.08715959285,1.21120820025,True,
2007_04_19_39.73__95.17,52,North America,USA,North America_Irrigated,154,GFR_M,,N180,180,,100_200,,4,10.61227097,,4,0.28059702,32.39199834,14.42486739,180,0.08715959285,1.21120820025,True,
2008_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,155,GFR_M,,N45,45,,0_100,,4,8.525376774,,4,0.140331191,15.06548222,24.80498924,45,0.08715959285,1.21120820025,True,
2008_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,155,GFR_M,,N90,90,,0_100,,4,10.10267097,,4,0.310083814,36.35393927,29.92798569,90,0.08715959285,1.21120820025,True,
2008_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,155,GFR_M,,N135,135,,100_200,,4,10.05407742,,4,0.305262238,35.69808083,19.59203824,135,0.08715959285,1.21120820025,True,
2008_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,155,GFR_M,,N180,180,,100_200,,4,9.593070968,,4,0.258325036,29.47595938,12.13288172,180,0.08715959285,1.21120820025,True,
2009_05_18_39.8__95.17,52,North America,USA,North America_Irrigated,156,4.90796,GFR_L,N0,N45,45,,5.710545806,,4,6.462779355,,4,0.123744859,13.17270843,16.71630109,-136.239693833549,0.08715959285,1.21120820025,True
2009_05_18_39.8__95.17,52,North America,USA,North America_Irrigated,156,4.90796,GFR_L,N0,N90,90,,5.710545806,,4,7.748864516,,4,0.305231712,35.69393853,22.64798567,-91.239693833549,0.08715959285,1.21120820025,True
2009_05_18_39.8__95.17,52,North America,USA,North America_Irrigated,156,4.90796,GFR_L,N0,N135,135,,5.710545806,,4,8.258446452,,4,0.368921882,44.61746272,18.87333812,-46.239693833549,0.08715959285,1.21120820025,True
2009_05_18_39.8__95.17,52,North America,USA,North America_Irrigated,156,4.90796,GFR_L,N0,N180,180,,5.710545806,,4,8.404046452,,4,0.386398703,47.16713144,14.96389248,-1.23969383354896,0.08715959285,1.21120820025,True
2009_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,157,13.59063,PFR_M,N0,N45,45,,5.540685161,,4,8.743767742,,4,0.45622302,57.81022541,71.17961291,-136.239693833549,0.09016234845,1.09034654395,True
2009_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,157,13.59063,PFR_M,N0,N90,90,,5.540685161,,4,10.02987097,,4,0.593449569,81.02221438,49.87984232,-91.239693833549,0.09016234845,1.09034654395,True
2009_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,157,13.59063,PFR_M,N0,N135,135,,5.540685161,,4,12.7475871,,4,0.833223838,130.0723959,53.38445881,-46.239693833549,0.09016234845,1.09034654395,True
2009_05_19_39.13__96.63,52,North America,USA,North America_Irrigated,157,13.59063,PFR_M,N0,N180,180,,5.540685161,,4,13.28148387,,4,0.874252707,139.70833,43.00443727,-1.23969383354896,0.09016234845,1.09034654395,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N120,120,,8.02632,0.364631336,3,9.07895,0.592534581,3,0.123232406,13.11472755,8.771916667,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N180,180,RN,8.02632,0.364631336,3,8.97368,0.546964325,3,0.111569707,11.80316758,5.263111111,-1.23969383354896,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N120,120,,10.6842,0.501428709,3,12.1053,0.501428709,3,0.124877359,13.30094906,11.8425,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N180,180,RN,10.6842,0.501428709,3,12.8684,0.546981645,3,0.186008679,20.44327137,12.13444444,-1.23969383354896,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N120,120,,8.65789,0.3190784,3,9.60526,0.455806491,3,0.103839821,10.94227346,7.89475,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N120,120,,8.81579,0.410218913,3,9.97368,0.455737208,3,0.123405191,13.13427384,9.649083333,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,158,0,,N0,N180,180,RN,8.81579,0.410218913,3,10.1842,0.455875773,3,0.144293068,15.52226176,7.602277778,-1.23969383354896,0.1029016792,1.21737465,True
2014_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N120,120,,8.07895,0.410218913,3,9.18421,0.546964325,3,0.128223792,13.68073821,9.2105,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N180,180,RN,8.07895,0.410218913,3,9.10526,0.592551902,3,0.119590355,12.70350726,5.701722222,-1.23969383354896,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N120,120,,10.5263,0.546981645,3,11.9737,0.410149631,3,0.128835691,13.75032063,12.06166667,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N180,180,RN,10.5263,0.546981645,3,12.7895,0.546981645,3,0.194747634,21.50043225,12.57333333,-1.23969383354896,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N120,120,,8.76316,0.319061079,3,9.78947,0.364648657,3,0.110750748,11.71164283,8.552583333,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N120,120,,8.86842,0.546964325,3,10.0263,0.592534581,3,0.122714989,13.0562152,9.649,-61.239693833549,0.1029016792,1.21737465,True
2013_06_17_36.17_117.15,53,Asia,China,North China Plain,159,0,,N0,N180,180,RN,8.86842,0.546964325,3,10.1316,0.546981645,3,0.133162601,14.24357439,7.017666667,-1.23969383354896,0.1029016792,1.21737465,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N120,120,,8,0.410218913,3,9.23684,0.410218913,3,0.143758294,15.4605,10.307,-61.239693833549,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N180,180,RN,8,0.410218913,3,9.15789,0.410236234,3,0.135174261,14.473625,6.432722222,-1.23969383354896,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N120,120,,10.6053,0.683640454,3,11.8684,0.638087518,3,0.11252553,11.91008269,10.52583333,-61.239693833549,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N180,180,RN,10.6053,0.683640454,3,12.6579,0.638087518,3,0.17692765,19.35447371,11.40333333,-1.23969383354896,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N120,120,,8.63158,0.319061079,3,9.65789,0.364648657,3,0.112347627,11.89017538,8.552583333,-61.239693833549,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N180,180,RN,8.63158,0.319061079,3,9.55263,0.455806491,3,0.101388939,10.67069992,5.116944444,-1.23969383354896,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N120,120,,8.92105,0.455806491,3,10.0526,0.546981645,3,0.119417655,12.68404504,9.429583333,-61.239693833549,0.09016234845,1.09034654395,True
2015_06_17_36.17_117.15,53,Asia,China,North China Plain,160,0.87045,PFR_L,N0,N180,180,RN,8.92105,0.455806491,3,10.1842,0.592534581,3,0.132423847,14.15920772,7.0175,-1.23969383354896,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N105,105,,4.887636667,0.305415269,3,7.02418,0.52603,3,0.362649595,43.71321926,20.34803174,-76.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N133,133,,4.887636667,0.305415269,3,7.009776667,1.14843983,3,0.360596954,43.41853015,15.95593985,-48.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N250,250,RN,4.887636667,0.305415269,3,6.909606667,0.387607922,3,0.346203826,41.36907339,8.08788,68.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N75,75,,6,0.151077701,3,7.21978,0.530556264,3,0.185065012,20.32966667,16.26373333,-106.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N105,105,,6,0.151077701,3,8.78022,0.133236771,3,0.380741995,46.337,26.47828571,-76.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N133,133,,6,0.151077701,3,8.065933333,0.398800434,3,0.295889962,34.43222222,15.53333333,-48.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N250,250,RN,6,0.151077701,3,8.637363333,0.518114911,3,0.364337897,43.95605555,10.54945333,68.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N75,75,,6.301373333,0.596632635,3,7.28767,0.06843557,3,0.14541628,15.65209066,13.15062223,-106.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N105,105,,6.301373333,0.596632635,3,9.161643333,0.050219574,3,0.374257967,45.39121631,27.24066667,-76.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N133,133,,6.301373333,0.596632635,3,8.10959,0.951343728,3,0.252279713,28.69559652,13.59561404,-48.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.9_115,54,Asia,China,North China Plain,161,142.61594,PFR_H,N0,N250,250,RN,6.301373333,0.596632635,3,8.31781,0.09863,3,0.2776314,31.99995557,8.065746668,68.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N133,133,,4.29428,0.360165155,3,5.275203333,0.667167611,3,0.205733321,22.84255645,7.375363406,-48.239693833549,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N193,193,RN,4.29428,0.360165155,3,5.122616667,0.624114591,3,0.176381472,19.28930268,4.291899829,11.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N250,250,RN,4.29428,0.360165155,3,5.504086667,0.463956227,3,0.248206942,28.17251476,4.839226668,68.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N133,133,,5.569486667,0.329147615,3,8.13079,0.296692498,3,0.3783552,45.98814013,19.2579198,-48.239693833549,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N193,193,RN,5.569486667,0.329147615,3,9.645766667,0.675651115,3,0.549216242,73.18950998,21.12062176,11.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N250,250,RN,5.569486667,0.329147615,3,9.504086667,0.343454826,3,0.534418992,70.64564897,15.7384,68.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N133,133,,5.177113333,0.414026017,3,8.68665,0.367515548,3,0.517539735,67.78945024,26.38749374,-48.239693833549,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N193,193,RN,5.177113333,0.414026017,3,8.91553,0.390096154,3,0.543547071,72.21044676,19.37003454,11.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.9_115,54,Asia,China,North China Plain,162,43.62016,PFR_M,N0,N250,250,RN,5.177113333,0.414026017,3,9.405996667,0.476458233,3,0.5970998,81.68419469,16.91553334,68.760306166451,0.09016234845,1.09034654395,True
2006_05_29_45.28__73.33,55,North America,Canada,North America_Rainfed,163,0,,N0,N225,225,RN,3.475862069,,4,9.55862069,,4,1.011600912,175,27.03448276,43.760306166451,0.1029016792,1.21737465,True
2006_05_29_45.28__73.33,55,North America,Canada,North America_Rainfed,163,0,,N0,N225,225,RN,3.475862069,,4,11.2,,4,1.170071253,222.2222222,34.32950192,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.34896552,,4,0.750259604,111.7549669,28.96551725,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.87034483,,4,0.791613122,120.6953643,31.28275863,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.82206897,,4,0.787855132,119.8675497,31.06819925,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.78344828,,4,0.784838539,119.2052981,30.89655174,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.90896552,,4,0.794609379,121.3576159,31.45440614,43.760306166451,0.1029016792,1.21737465,True
2007_05_09_45.28__73.33,55,North America,Canada,North America_Rainfed,164,0,,N0,N225,225,RN,5.831724138,,4,12.64827586,,4,0.774208218,116.8874172,30.29578543,43.760306166451,0.1029016792,1.21737465,True
2008_04_27_40_116,56,Asia,China,North China Plain,166,0,,N0,N250,250,RN,11,,4,13.8,,4,0.226773319,25.45454545,11.2,68.760306166451,0.1029016792,1.21737465,True
2008_04_27_40_116,56,Asia,China,North China Plain,166,0,,N0,N450,450,,11,,4,13.1,,4,0.174716957,19.09090909,4.666666667,268.760306166451,0.1029016792,1.21737465,True
2009_04_27_40_116,56,Asia,China,North China Plain,167,13.22303,PFR_M,N0,N250,250,RN,6.3,,4,10.7,,4,0.529694108,69.84126984,17.6,68.760306166451,0.09016234845,1.09034654395,True
2009_04_27_40_116,56,Asia,China,North China Plain,167,13.22303,PFR_M,N0,N450,450,,6.3,,4,11,,4,0.557345639,74.6031746,10.44444444,268.760306166451,0.09016234845,1.09034654395,True
2010_04_29_40_116,56,Asia,China,North China Plain,168,28.10874,PFR_M,N0,N250,250,RN,6.2,,4,9,,4,0.372675285,45.16129032,11.2,68.760306166451,0.09016234845,1.09034654395,True
2006_10_20__34.93__60.57,57,South America,Argentina,South America,169,0.15798,PFR_L,N0,N200,200,,10.58139535,,3,16.51162791,,3,0.444967551,56.04395606,29.6511628,18.760306166451,0.09016234845,1.09034654395,True
2006_10_20__34.93__60.57,57,South America,Argentina,South America,169,0.15798,PFR_L,N0,N200,200,,11.27906977,,3,17.09302326,,3,0.415721608,51.54639176,29.06976745,18.760306166451,0.09016234845,1.09034654395,True
2006_10_20__34.93__60.57,57,South America,Argentina,South America,169,0.15798,PFR_L,N0,N200,200,,8.023255814,,3,17.44186047,,3,0.77652879,117.3913044,47.09302328,18.760306166451,0.09016234845,1.09034654395,True
2006_10_20__34.93__60.57,57,South America,Argentina,South America,169,0.15798,PFR_L,N0,N200,200,,8.023255814,,3,18.13953488,,3,0.815749502,126.0869565,50.58139533,18.760306166451,0.09016234845,1.09034654395,True
2007_10_22__34.93__60.57,57,South America,Argentina,South America,170,7.86607,GFR_L,N0,N200,200,,5.930232558,,3,13.60465116,,3,0.830348302,129.4117647,38.37209301,18.760306166451,0.08715959285,1.21120820025,True
2007_10_22__34.93__60.57,57,South America,Argentina,South America,170,7.86607,GFR_L,N0,N200,200,,8.139534884,,3,13.72093023,,3,0.522189382,68.57142853,27.90697673,18.760306166451,0.08715959285,1.21120820025,True
2007_10_22__34.93__60.57,57,South America,Argentina,South America,170,7.86607,GFR_L,N0,N200,200,,8.023255814,,3,14.30232558,,3,0.578077851,78.26086955,31.39534883,18.760306166451,0.08715959285,1.21120820025,True
2007_10_22__34.93__60.57,57,South America,Argentina,South America,170,7.86607,GFR_L,N0,N200,200,,7.674418605,,3,13.8372093,,3,0.589468751,80.30303026,30.81395348,18.760306166451,0.08715959285,1.21120820025,True
2002_04_24_40.65__105,58,North America,USA,North America_Irrigated,172,0.74542,PFR_L,N0,N34,34,,6.782710968,,3,8.430104516,,3,0.2174323,24.28812839,48.45275141,-147.239693833549,0.09016234845,1.09034654395,True
2002_04_24_40.65__105,58,North America,USA,North America_Irrigated,172,0.74542,PFR_L,N0,N67,67,,6.782710968,,3,8.827749677,,3,0.263523263,30.1507571,30.52296581,-114.239693833549,0.09016234845,1.09034654395,True
2002_04_24_40.65__105,58,North America,USA,North America_Irrigated,172,0.74542,PFR_L,N0,N101,101,,6.782710968,,3,9.75556129,,3,0.363460641,43.82982462,29.4341616,-80.239693833549,0.09016234845,1.09034654395,True
2002_04_24_40.65__105,58,North America,USA,North America_Irrigated,172,0.74542,PFR_L,N0,N134,134,,6.782710968,,3,10.28575484,,3,0.416383043,51.64666294,26.14211845,-47.239693833549,0.09016234845,1.09034654395,True
2002_04_24_40.65__105,58,North America,USA,North America_Irrigated,172,0.74542,PFR_L,N0,N202,202,RN,6.782710968,,3,10.92957419,,3,0.477095474,61.13872818,20.52902585,20.760306166451,0.09016234845,1.09034654395,True
2004_04_27_40.65__105,58,North America,USA,North America_Irrigated,173,0,,N0,N34,34,,8.392232258,,3,10.26687742,,3,0.201616382,22.33786083,55.13662241,-147.239693833549,0.1029016792,1.21737465,True
2004_04_27_40.65__105,58,North America,USA,North America_Irrigated,173,0,,N0,N67,67,,8.392232258,,3,10.5887871,,3,0.232489074,26.17366601,32.78440063,-114.239693833549,0.1029016792,1.21737465,True
2004_04_27_40.65__105,58,North America,USA,North America_Irrigated,173,0,,N0,N101,101,,8.392232258,,3,11.23260645,,3,0.291514292,33.84527626,28.12251675,-80.239693833549,0.1029016792,1.21737465,True
2004_04_27_40.65__105,58,North America,USA,North America_Irrigated,173,0,,N0,N134,134,,8.392232258,,3,12.12255484,,3,0.367761207,44.4497062,27.83822822,-47.239693833549,0.1029016792,1.21737465,True
2004_04_27_40.65__105,58,North America,USA,North America_Irrigated,173,0,,N0,N224,224,RN,8.392232258,,3,13.52372903,,3,0.477139302,61.14579071,22.90846773,42.760306166451,0.1029016792,1.21737465,True
2020_06_24_34.11_71.47,59,Asia,Pakistan,South Asia,174,910.32141,PFR_H,N0,N150,150,RN,3.42857,0.169671697,3,4.52245,0.113120238,3,0.276910618,31.90484663,7.292533333,-31.239693833549,0.09016234845,1.09034654395,True
2020_06_24_34.11_71.47,59,Asia,Pakistan,South Asia,174,910.32141,PFR_H,N0,N200,200,,3.42857,0.169671697,3,4.73469,0.113120238,3,0.32277299,38.09518254,6.5306,18.760306166451,0.09016234845,1.09034654395,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,12.38461538,,4,0.427444014,53.33333327,23.93162391,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,10.98461538,,4,0.307484699,35.99999994,16.15384613,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,11.52307692,,4,0.355340721,42.66666663,19.14529913,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,12.16923077,,4,0.409899705,50.66666667,22.73504274,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,12.16923077,,4,0.409899705,50.66666667,22.73504274,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,11.52307692,,4,0.355340721,42.66666663,19.14529913,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,10.01538462,,4,0.21511138,24.00000006,10.76923079,-1.23969383354896,0.1029016792,1.21737465,True
2012_12_28__22.7__47.62,60,South America,Brazil,South America,175,0,,N0,N180,180,,8.076923077,,4,10.44615385,,4,0.257222865,29.33333338,13.16239318,-1.23969383354896,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N45,45,,8.951,,4,11.735,,4,0.270810571,31.10267009,61.86666667,-136.239693833549,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N90,90,,8.951,,4,12.582,,4,0.340501963,40.56529997,40.34444444,-91.239693833549,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N135,135,,8.951,,4,13.055,,4,0.377405944,45.84962574,30.4,-46.239693833549,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N180,180,RN,8.951,,4,13.043,,4,0.376486333,45.71556251,22.73333333,-1.23969383354896,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N225,225,RN,8.951,,4,14.122,,4,0.455968607,57.77008156,22.98222222,43.760306166451,0.1029016792,1.21737465,True
2009_05_04_40.01__93.74,61,North America,USA,North America_Rainfed,176,0,,N0,N270,270,,8.951,,4,12.349,,4,0.32180983,37.96223886,12.58518519,88.760306166451,0.1029016792,1.21737465,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N45,45,,5.151,,4,7.405,,4,0.362964577,43.7584935,50.08888889,-136.239693833549,0.08715959285,1.21120820025,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N90,90,,5.151,,4,9.493,,4,0.611363814,84.29431178,48.24444444,-91.239693833549,0.08715959285,1.21120820025,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N135,135,,5.151,,4,11.039,,4,0.762243586,114.3079014,43.61481481,-46.239693833549,0.08715959285,1.21120820025,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N180,180,RN,5.151,,4,11.853,,4,0.83339013,130.1106581,37.23333333,-1.23969383354896,0.08715959285,1.21120820025,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N225,225,RN,5.151,,4,12.416,,4,0.879795093,141.0405746,32.28888889,43.760306166451,0.08715959285,1.21120820025,True
2010_04_22_40.01__93.74,61,North America,USA,North America_Rainfed,177,1.24371,GFR_L,N0,N270,270,,5.151,,4,12.097,,4,0.853766617,134.8476024,25.72592593,88.760306166451,0.08715959285,1.21120820025,True
2005_05_09_40.75__98.77,62,North America,USA,North America_Irrigated,178,50.23769,PFR_M,N0,N50,50,,3.661397419,,4,4.340334194,,4,0.170106465,18.54310519,13.5787355,-131.239693833549,0.09016234845,1.09034654395,True
2005_05_09_40.75__98.77,62,North America,USA,North America_Irrigated,178,50.23769,PFR_M,N0,N100,100,,3.661397419,,4,7.322794839,,4,0.693147181,100,36.6139742,-81.239693833549,0.09016234845,1.09034654395,True
2005_05_09_40.75__98.77,62,North America,USA,North America_Irrigated,178,50.23769,PFR_M,N0,N150,150,,3.661397419,,4,7.953237419,,4,0.775734185,117.2186329,28.61226667,-31.239693833549,0.09016234845,1.09034654395,True
2005_05_09_40.75__98.77,62,North America,USA,North America_Irrigated,178,50.23769,PFR_M,N0,N200,200,RN,3.661397419,,4,8.874645161,,4,0.88535347,142.3840994,26.06623871,18.760306166451,0.09016234845,1.09034654395,True
