"N_rate","env_group","Nc","lnRR_hat","lnRR_lwr","lnRR_upr","pct","pct_lwr","pct_upr"
196.887550200803,"Normal",16.8875502008032,0.509736607037338,0.466511175903841,0.552962038170834,66.4852626724781,59.4421821087622,73.8394590473987
199.036144578313,"Normal",19.0361445783133,0.511520743699443,0.468343866204724,0.554697621194163,66.7825602642171,59.734658176628,74.1414338366629
201.184738955823,"Normal",21.1847389558233,0.513267189215607,0.470139287138442,0.556395091292771,67.0740914163022,60.0217067351448,74.4372847415229
203.333333333333,"Normal",23.3333333333333,0.514977011843096,0.471898281243889,0.558055742442304,67.3600028375268,60.3034316776525,74.7272048804287
205.481927710843,"Normal",25.4819277108434,0.516651279839181,0.473621698057894,0.559680861620469,67.6404430346156,60.5799395078309,75.0113882654172
207.630522088353,"Normal",27.6305220883534,0.518291061461131,0.475310395202976,0.561271727719286,67.9155622582758,60.8513394849226,75.2900295316211
209.779116465863,"Normal",29.7791164658635,0.519897424966215,0.476965239399113,0.562829610533317,68.1855124504431,61.1177437584971,75.5633236809548
211.927710843373,"Normal",31.9277108433735,0.521471438611702,0.478587107397409,0.564355769825994,68.4504471927647,61.3792674922166,75.8314658406226
214.076305220884,"Normal",34.0763052208835,0.52301417065486,0.480176886833302,0.565851454476418,68.7105216563557,61.6360289760405,76.0946510371075
216.224899598394,"Normal",36.2248995983936,0.524526689352959,0.481735476996837,0.567317901709082,68.9658925528704,61.8881497262984,76.3530739863063
218.373493975904,"Normal",38.3734939759036,0.526010062963269,0.483263789517414,0.568756336409123,69.2167180869217,62.1357545730569,76.606928900475
220.522088353414,"Normal",40.5220883534137,0.527465359743057,0.484762748960415,0.5701679705257,69.463157909886,62.3789717342124,76.8564093126369
222.670682730924,"Normal",42.6706827309237,0.528893647949594,0.486233293333102,0.571554002566087,69.7053730751265,62.6179328757571,77.101707919086
224.819277108434,"Normal",44.8192771084337,0.530295995840149,0.48767637449729,0.572915617183008,69.9435259946675,62.8527731576888,77.3430164405932
226.967871485944,"Normal",46.9678714859438,0.53167347167199,0.489092958486378,0.574253984857601,70.1777803973517,63.0836312650664,77.5805255028853
229.116465863454,"Normal",49.1164658634538,0.533027143702386,0.490484025724521,0.57557026168025,70.4083012885109,63.3106494237503,77.8144245369264
231.265060240964,"Normal",51.2650602409639,0.534358080188607,0.491850571145921,0.576865589231292,70.6352549111772,63.5339734004113,78.0449016994851
233.413654618474,"Normal",53.4136546184739,0.535667349387922,0.493193604212441,0.578141094563403,70.8588087088661,63.7537524864419,78.2721438144139
235.562248995984,"Normal",55.5622489959839,0.536956019557599,0.494514148828034,0.579397890287165,71.0791312899546,63.9701394654557,78.4963363350163
237.710843373494,"Normal",57.710843373494,0.538225158954909,0.49581324314876,0.580637074761057,71.2963923936831,64.1832905641179,78.7176633278138
239.859437751004,"Normal",59.859437751004,0.539475835837119,0.497091939287446,0.581859732386793,71.5107628578047,64.393365386107,78.9363074779665
242.008032128514,"Normal",62.0080321285141,0.5407091184615,0.498351302912365,0.583066934010635,71.7224145879055,64.6005268290655,79.1524501165409
244.156626506024,"Normal",64.1566265060241,0.541926075085319,0.499592412739616,0.584259737431023,71.9315205284194,64.8049409844531,79.3662712697606
246.305220883534,"Normal",66.3052208835341,0.543127773965847,0.500816359919153,0.585439188012541,72.1382546353599,65.0067770202716,79.5779497303173
248.453815261044,"Normal",68.4538152610442,0.544315283360353,0.502024247314706,0.586606319405999,72.3427918507894,65.2062070466755,79.7876631507729
250.602409638554,"Normal",70.6024096385542,0.545489671526105,0.503217188678076,0.587762154374133,72.5453080790469,65.4034059645336,79.9955881590311
252.751004016064,"Normal",72.7510040160643,0.546652006720372,0.504396307718505,0.588907705722239,72.745980164754,65.5985512970372,80.2019004958257
254.899598393574,"Normal",74.8995983935743,0.547803357200424,0.50556273706801,0.590043977332838,72.9449858726188,65.7918230044885,80.4067751741324
257.048192771084,"Normal",77.0481927710844,0.54894479122353,0.506717617143704,0.591171965303355,73.1425038690549,65.9834032824189,80.6103866603934
259.196787148594,"Normal",79.1967871485944,0.550077377046958,0.507862094908242,0.592292659185674,73.3387137056356,66.173476343207,80.8129090774272
261.345381526104,"Normal",81.3453815261045,0.551202182927979,0.508997322529594,0.593407043326364,73.5337958043982,66.3622281813669,81.0145164288887
263.493975903614,"Normal",83.4939759036145,0.55232027712386,0.51012445594134,0.59451609830638,73.7279314450182,66.5498463226775,81.2153828451503
265.642570281125,"Normal",85.6425702811245,0.553432727891871,0.511244653304705,0.595620802479038,73.9213027538676,66.7365195573092,81.4156828504849
267.791164658635,"Normal",87.7911646586346,0.554540603489282,0.512359073373445,0.596722133605119,74.1140926949751,66.922437657085,81.6155916514536
269.939759036145,"Normal",89.9397590361446,0.555644972173361,0.513468873762642,0.597821070584081,74.3064850629034,67.107791076987,81.8152854464263
272.088353413655,"Normal",92.0883534136547,0.556746902201377,0.514575209122332,0.598918595280423,74.4986644775599,67.2927706409838,82.0149417562001
274.236947791165,"Normal",94.2369477911647,0.5578474618306,0.515679229216765,0.600015694444435,74.6908163809559,67.4775672122188,82.2147397757184
276.385542168675,"Normal",96.3855421686747,0.558947719318298,0.516782076909953,0.601113361726643,74.8831270359298,67.6623713475557,82.4148607469343
278.534136546185,"Normal",98.5341365461848,0.560048742921741,0.517884886058034,0.602212599785448,75.0757835268498,67.8473729364393,82.615488352907
280.682730923695,"Normal",100.682730923695,0.561151600898197,0.518988779308868,0.603314422487527,75.2689737623114,68.0327608239871,82.8168091332614
282.831325301205,"Normal",102.831325301205,0.562257361504937,0.520094865809208,0.604419857200666,75.4628864798454,68.2187224181947,83.0190129211749
284.979919678715,"Normal",104.979919678715,0.563367092999228,0.521204238819759,0.605529947178697,75.6577112526504,68.4054432811078,83.2222933020894
287.128514056225,"Normal",107.128514056225,0.56448186363834,0.522317973238506,0.606645754038174,75.8536384983689,68.5931067038026,83.4268480943622
289.277108433735,"Normal",109.277108433735,0.565602741679542,0.523437123032836,0.607768360326249,76.0508594899181,68.7818932650116,83.6328798520707
291.425702811245,"Normal",111.425702811245,0.566730795380104,0.524562718581246,0.608898872178961,76.2495663683962,68.971980373255,83.8405963901724
293.574297188755,"Normal",113.574297188755,0.567867054865814,0.525695724983949,0.61003838474768,76.4499454297804,69.1635352048289,84.0502044632354
295.722891566265,"Normal",115.722891566265,0.569011673238444,0.526836184222079,0.611187162254809,76.6520289113384,69.3565693741863,84.2617586894082
297.871485943775,"Normal",117.871485943775,0.570163926575744,0.527983221247227,0.61234463190426,76.8556941156143,69.550939083026,84.4751595613368
300.020080321285,"Normal",120.020080321285,0.571323052823984,0.529135906282255,0.613510199365714,77.0608110480588,69.7464905961811,84.6903031626016
302.168674698795,"Normal",122.168674698795,0.572488289929437,0.530293297174931,0.614683282683944,77.2672491263099,69.9430673746036,84.9070874044092
304.317269076305,"Normal",124.317269076305,0.573658875838374,0.53145444262102,0.615863309055727,77.4748771697752,70.1405106013483,85.1254114325975
306.465863453815,"Normal",126.465863453815,0.574834048497065,0.532618385248351,0.617049711745779,77.6835633901832,70.3386596889874,85.3451750570183
308.614457831325,"Normal",128.614457831325,0.576013045851783,0.53378416456092,0.618241927142646,77.8931753831089,70.5373527682215,85.5662782035548
310.763052208835,"Normal",130.763052208835,0.577195105848798,0.534950819741525,0.619439391956072,78.1035801204837,70.7364271573191,85.7886203891654
312.911646586345,"Normal",132.911646586345,0.578379466434383,0.536117392310853,0.620641540557912,78.3146439440949,70.9357198118967,86.0121002204738
315.060240963855,"Normal",135.060240963855,0.579565365554807,0.537282928640415,0.621847802469199,78.5262325600864,71.1350677544245,86.2366149165477
317.208835341365,"Normal",137.208835341365,0.580752041156343,0.538446482316289,0.623057599996396,78.7382110344657,71.3343084827434,86.4620598566158
319.357429718875,"Normal",139.357429718875,0.581938731185261,0.539607116350268,0.624270346020255,78.9504437896281,71.5332803567853,86.6883281535642
321.506024096386,"Normal",141.506024096386,0.583124673587834,0.540763905234744,0.625485441940923,79.1627946019051,71.7318229626194,86.9153102541248
323.654618473896,"Normal",143.654618473896,0.584309106310332,0.541915936837564,0.626702275783099,79.3751266001461,71.9297774529032,87.1428935667195
325.803212851406,"Normal",145.803212851406,0.585491267299026,0.543062314133039,0.627920220465014,79.5873022653423,72.1269868627888,87.3709621179439
327.951807228916,"Normal",147.951807228916,0.586670394500189,0.544202156765459,0.629138632234919,79.799183431301,72.3232964003407,87.5993962386777
330.100401606426,"Normal",150.100401606426,0.587845725860091,0.545334602441704,0.630356849278477,80.0106312863788,72.5185537105469,87.8280722807824
332.248995983936,"Normal",152.248995983936,0.589016499325003,0.546458808149912,0.631574190500094,80.2215063762835,72.7126091120571,88.0568623652931
334.397590361446,"Normal",154.397590361446,0.590181952841197,0.547573951201691,0.632789954480704,80.4316686079512,72.9053158058585,88.2856341629402
